book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,spa,zat,0,,3164,BLEU,14.48/46.16/20.23/9.69/4.85/1.000/119865/102140
ALL,spa,zat,0,,3164,CHRF3,48.61
ALL,spa,zat,0,,3164,WER,69.33
ALL,spa,zat,0,,3164,TER,89.86
ALL,spa,zat,0,,3164,spBLEU,28.76
ROM,spa,zat,0,,431,BLEU,14.41/45.83/20.01/9.57/4.92/1.000/16082/13725
ROM,spa,zat,0,,431,CHRF3,48.93
ROM,spa,zat,0,,431,WER,68.74
ROM,spa,zat,0,,431,TER,90.03
ROM,spa,zat,0,,431,spBLEU,28.94
1CO,spa,zat,0,,435,BLEU,13.74/45.80/19.11/9.09/4.48/1.000/14957/13119
1CO,spa,zat,0,,435,CHRF3,47.22
1CO,spa,zat,0,,435,WER,68.07
1CO,spa,zat,0,,435,TER,88.07
1CO,spa,zat,0,,435,spBLEU,28.20
2CO,spa,zat,0,,256,BLEU,10.73/42.16/16.17/6.71/2.90/1.000/9607/8294
2CO,spa,zat,0,,256,CHRF3,44.79
2CO,spa,zat,0,,256,WER,72.84
2CO,spa,zat,0,,256,TER,94.40
2CO,spa,zat,0,,256,spBLEU,24.26
GAL,spa,zat,0,,149,BLEU,14.56/46.08/19.91/9.77/5.02/1.000/5408/4782
GAL,spa,zat,0,,149,CHRF3,48.38
GAL,spa,zat,0,,149,WER,68.01
GAL,spa,zat,0,,149,TER,89.67
GAL,spa,zat,0,,149,spBLEU,29.72
EPH,spa,zat,0,,155,BLEU,12.89/43.79/18.23/8.41/4.11/1.000/5115/4223
EPH,spa,zat,0,,155,CHRF3,47.88
EPH,spa,zat,0,,155,WER,72.44
EPH,spa,zat,0,,155,TER,94.95
EPH,spa,zat,0,,155,spBLEU,27.06
PHP,spa,zat,0,,104,BLEU,10.72/43.03/16.89/6.76/2.69/1.000/3549/2904
PHP,spa,zat,0,,104,CHRF3,46.47
PHP,spa,zat,0,,104,WER,72.57
PHP,spa,zat,0,,104,TER,96.93
PHP,spa,zat,0,,104,spBLEU,25.29
COL,spa,zat,0,,95,BLEU,13.55/44.86/19.43/9.15/4.23/1.000/3667/3133
COL,spa,zat,0,,95,CHRF3,47.75
COL,spa,zat,0,,95,WER,68.81
COL,spa,zat,0,,95,TER,92.59
COL,spa,zat,0,,95,spBLEU,28.09
1TH,spa,zat,0,,89,BLEU,15.94/47.98/22.05/11.03/5.53/1.000/2924/2485
1TH,spa,zat,0,,89,CHRF3,50.86
1TH,spa,zat,0,,89,WER,66.90
1TH,spa,zat,0,,89,TER,87.19
1TH,spa,zat,0,,89,spBLEU,30.37
2TH,spa,zat,0,,47,BLEU,12.93/44.49/18.84/8.57/3.88/1.000/1634/1293
2TH,spa,zat,0,,47,CHRF3,50.04
2TH,spa,zat,0,,47,WER,70.56
2TH,spa,zat,0,,47,TER,95.87
2TH,spa,zat,0,,47,spBLEU,28.87
1TI,spa,zat,0,,113,BLEU,14.65/46.34/20.48/9.83/4.94/1.000/4327/3700
1TI,spa,zat,0,,113,CHRF3,49.96
1TI,spa,zat,0,,113,WER,70.01
1TI,spa,zat,0,,113,TER,88.64
1TI,spa,zat,0,,113,spBLEU,29.60
2TI,spa,zat,0,,83,BLEU,14.20/44.88/19.44/9.53/4.88/1.000/2830/2392
2TI,spa,zat,0,,83,CHRF3,48.75
2TI,spa,zat,0,,83,WER,65.79
2TI,spa,zat,0,,83,TER,90.39
2TI,spa,zat,0,,83,spBLEU,28.39
TIT,spa,zat,0,,46,BLEU,14.67/45.33/20.23/9.83/5.14/1.000/1811/1531
TIT,spa,zat,0,,46,CHRF3,50.22
TIT,spa,zat,0,,46,WER,73.03
TIT,spa,zat,0,,46,TER,90.83
TIT,spa,zat,0,,46,spBLEU,29.66
PHM,spa,zat,0,,25,BLEU,14.85/44.56/19.91/10.03/5.46/1.000/698/590
PHM,spa,zat,0,,25,CHRF3,47.78
PHM,spa,zat,0,,25,WER,70.88
PHM,spa,zat,0,,25,TER,91.07
PHM,spa,zat,0,,25,spBLEU,26.45
HEB,spa,zat,0,,303,BLEU,13.57/45.80/19.53/8.79/4.31/1.000/11595/9883
HEB,spa,zat,0,,303,CHRF3,48.14
HEB,spa,zat,0,,303,WER,71.94
HEB,spa,zat,0,,303,TER,91.54
HEB,spa,zat,0,,303,spBLEU,28.05
JAS,spa,zat,0,,107,BLEU,14.43/47.49/20.65/9.58/4.61/1.000/3919/3512
JAS,spa,zat,0,,107,CHRF3,47.28
JAS,spa,zat,0,,107,WER,65.78
JAS,spa,zat,0,,107,TER,85.32
JAS,spa,zat,0,,107,spBLEU,29.07
1PE,spa,zat,0,,105,BLEU,16.48/47.73/21.93/11.41/6.18/1.000/4345/3651
1PE,spa,zat,0,,105,CHRF3,50.26
1PE,spa,zat,0,,105,WER,71.37
1PE,spa,zat,0,,105,TER,89.90
1PE,spa,zat,0,,105,spBLEU,30.15
2PE,spa,zat,0,,61,BLEU,14.81/45.63/20.65/10.05/5.09/1.000/2700/2179
2PE,spa,zat,0,,61,CHRF3,49.93
2PE,spa,zat,0,,61,WER,74.37
2PE,spa,zat,0,,61,TER,93.17
2PE,spa,zat,0,,61,spBLEU,28.54
1JN,spa,zat,0,,105,BLEU,19.02/54.25/26.38/13.11/6.98/1.000/3596/3320
1JN,spa,zat,0,,105,CHRF3,53.10
1JN,spa,zat,0,,105,WER,57.04
1JN,spa,zat,0,,105,TER,75.77
1JN,spa,zat,0,,105,spBLEU,37.17
2JN,spa,zat,0,,13,BLEU,16.32/51.04/24.76/11.06/5.08/1.000/433/377
2JN,spa,zat,0,,13,CHRF3,51.54
2JN,spa,zat,0,,13,WER,68.00
2JN,spa,zat,0,,13,TER,85.09
2JN,spa,zat,0,,13,spBLEU,34.30
3JN,spa,zat,0,,14,BLEU,14.72/49.46/21.25/10.39/4.30/1.000/461/414
3JN,spa,zat,0,,14,CHRF3,49.04
3JN,spa,zat,0,,14,WER,73.26
3JN,spa,zat,0,,14,TER,85.64
3JN,spa,zat,0,,14,spBLEU,29.46
JUD,spa,zat,0,,24,BLEU,16.12/50.44/22.11/10.89/5.57/1.000/1132/1047
JUD,spa,zat,0,,24,CHRF3,49.62
JUD,spa,zat,0,,24,WER,62.85
JUD,spa,zat,0,,24,TER,82.58
JUD,spa,zat,0,,24,spBLEU,31.56
REV,spa,zat,0,,404,BLEU,16.96/48.06/23.14/11.92/6.25/1.000/19075/15586
REV,spa,zat,0,,404,CHRF3,50.40
REV,spa,zat,0,,404,WER,69.29
REV,spa,zat,0,,404,TER,88.76
REV,spa,zat,0,,404,spBLEU,30.11
