book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tam,mal,0,,250,BLEU,21.10/52.64/26.97/15.11/9.23/1.000/4054/4042
ALL,tam,mal,0,,250,CHRF3,58.20
ALL,tam,mal,0,,250,WER,47.03
ALL,tam,mal,0,,250,TER,68.28
ALL,tam,mal,0,,250,spBLEU,38.49
1SA,tam,mal,0,,7,BLEU,24.91/55.07/31.30/20.97/11.97/0.971/138/142
1SA,tam,mal,0,,7,CHRF3,62.14
1SA,tam,mal,0,,7,WER,48.39
1SA,tam,mal,0,,7,TER,64.60
1SA,tam,mal,0,,7,spBLEU,44.57
JOB,tam,mal,0,,11,BLEU,4.95/39.29/10.89/2.22/0.63/1.000/112/110
JOB,tam,mal,0,,11,CHRF3,44.28
JOB,tam,mal,0,,11,WER,58.20
JOB,tam,mal,0,,11,TER,85.06
JOB,tam,mal,0,,11,spBLEU,20.33
REV,tam,mal,0,,5,BLEU,27.45/52.11/31.82/21.31/16.07/1.000/71/67
REV,tam,mal,0,,5,CHRF3,63.78
REV,tam,mal,0,,5,WER,40.95
REV,tam,mal,0,,5,TER,73.21
REV,tam,mal,0,,5,spBLEU,44.56
JOS,tam,mal,0,,4,BLEU,13.29/39.51/18.18/9.59/5.80/0.940/81/86
JOS,tam,mal,0,,4,CHRF3,56.81
JOS,tam,mal,0,,4,WER,53.45
JOS,tam,mal,0,,4,TER,77.03
JOS,tam,mal,0,,4,spBLEU,33.86
JER,tam,mal,0,,13,BLEU,18.87/51.10/23.17/13.82/8.58/0.975/272/279
JER,tam,mal,0,,13,CHRF3,54.32
JER,tam,mal,0,,13,WER,51.66
JER,tam,mal,0,,13,TER,75.22
JER,tam,mal,0,,13,spBLEU,33.06
GEN,tam,mal,0,,9,BLEU,14.92/45.52/20.59/10.24/5.93/0.966/145/150
GEN,tam,mal,0,,9,CHRF3,50.54
GEN,tam,mal,0,,9,WER,49.04
GEN,tam,mal,0,,9,TER,78.99
GEN,tam,mal,0,,9,spBLEU,31.85
PSA,tam,mal,0,,21,BLEU,16.10/53.01/25.44/11.59/5.38/0.945/249/263
PSA,tam,mal,0,,21,CHRF3,54.84
PSA,tam,mal,0,,21,WER,46.31
PSA,tam,mal,0,,21,TER,69.34
PSA,tam,mal,0,,21,spBLEU,34.29
LUK,tam,mal,0,,15,BLEU,23.46/53.02/29.00/16.76/11.76/1.000/215/195
LUK,tam,mal,0,,15,CHRF3,62.59
LUK,tam,mal,0,,15,WER,43.34
LUK,tam,mal,0,,15,TER,68.45
LUK,tam,mal,0,,15,spBLEU,36.02
JDG,tam,mal,0,,4,BLEU,12.90/51.67/23.21/11.54/4.17/0.832/60/71
JDG,tam,mal,0,,4,CHRF3,55.73
JDG,tam,mal,0,,4,WER,38.45
JDG,tam,mal,0,,4,TER,66.67
JDG,tam,mal,0,,4,spBLEU,41.99
1KI,tam,mal,0,,7,BLEU,22.88/54.33/28.33/17.70/10.38/0.992/127/128
1KI,tam,mal,0,,7,CHRF3,57.18
1KI,tam,mal,0,,7,WER,51.14
1KI,tam,mal,0,,7,TER,63.64
1KI,tam,mal,0,,7,spBLEU,41.92
EXO,tam,mal,0,,8,BLEU,31.63/66.67/38.14/23.64/16.67/1.000/126/121
EXO,tam,mal,0,,8,CHRF3,70.90
EXO,tam,mal,0,,8,WER,35.34
EXO,tam,mal,0,,8,TER,51.43
EXO,tam,mal,0,,8,spBLEU,54.71
COL,tam,mal,0,,1,BLEU,31.02/77.78/50.00/28.57/8.33/1.000/9/9
COL,tam,mal,0,,1,CHRF3,69.20
COL,tam,mal,0,,1,WER,27.16
COL,tam,mal,0,,1,TER,25.00
COL,tam,mal,0,,1,spBLEU,48.75
NAM,tam,mal,0,,1,BLEU,44.79/78.95/61.11/41.18/25.00/0.949/19/20
NAM,tam,mal,0,,1,CHRF3,75.72
NAM,tam,mal,0,,1,WER,20.50
NAM,tam,mal,0,,1,TER,33.33
NAM,tam,mal,0,,1,spBLEU,60.38
HEB,tam,mal,0,,2,BLEU,6.48/47.83/9.52/2.63/1.47/1.000/23/22
HEB,tam,mal,0,,2,CHRF3,54.24
HEB,tam,mal,0,,2,WER,57.98
HEB,tam,mal,0,,2,TER,73.68
HEB,tam,mal,0,,2,spBLEU,18.20
ZEC,tam,mal,0,,2,BLEU,19.00/65.38/37.50/18.18/10.00/0.735/26/34
ZEC,tam,mal,0,,2,CHRF3,58.86
ZEC,tam,mal,0,,2,WER,53.02
ZEC,tam,mal,0,,2,TER,71.43
ZEC,tam,mal,0,,2,spBLEU,35.32
MRK,tam,mal,0,,7,BLEU,18.58/55.65/32.41/15.84/5.32/0.941/115/122
MRK,tam,mal,0,,7,CHRF3,58.93
MRK,tam,mal,0,,7,WER,44.10
MRK,tam,mal,0,,7,TER,67.65
MRK,tam,mal,0,,7,spBLEU,38.35
MAT,tam,mal,0,,10,BLEU,21.72/58.39/30.94/16.28/7.56/1.000/149/144
MAT,tam,mal,0,,10,CHRF3,63.60
MAT,tam,mal,0,,10,WER,34.38
MAT,tam,mal,0,,10,TER,56.20
MAT,tam,mal,0,,10,spBLEU,42.14
ISA,tam,mal,0,,9,BLEU,15.71/49.39/25.81/11.64/5.11/0.947/164/173
ISA,tam,mal,0,,9,CHRF3,57.42
ISA,tam,mal,0,,9,WER,47.10
ISA,tam,mal,0,,9,TER,66.00
ISA,tam,mal,0,,9,spBLEU,35.59
JHN,tam,mal,0,,6,BLEU,31.50/72.07/39.05/23.23/15.05/1.000/111/108
JHN,tam,mal,0,,6,CHRF3,66.67
JHN,tam,mal,0,,6,WER,39.00
JHN,tam,mal,0,,6,TER,53.85
JHN,tam,mal,0,,6,spBLEU,45.98
