book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,hin,pan,0,,250,BLEU,32.12/63.58/38.76/25.60/17.29/0.994/6743/6784
ALL,hin,pan,0,,250,CHRF3,56.04
ALL,hin,pan,0,,250,WER,41.71
ALL,hin,pan,0,,250,TER,53.87
ALL,hin,pan,0,,250,spBLEU,41.93
JER,hin,pan,0,,11,BLEU,29.02/58.50/33.91/22.85/15.64/1.000/359/338
JER,hin,pan,0,,11,CHRF3,53.97
JER,hin,pan,0,,11,WER,48.57
JER,hin,pan,0,,11,TER,59.67
JER,hin,pan,0,,11,spBLEU,36.97
JDG,hin,pan,0,,8,BLEU,31.18/71.91/43.99/27.56/17.09/0.893/299/333
JDG,hin,pan,0,,8,CHRF3,53.95
JDG,hin,pan,0,,8,WER,37.63
JDG,hin,pan,0,,8,TER,46.45
JDG,hin,pan,0,,8,spBLEU,39.54
PSA,hin,pan,0,,17,BLEU,30.12/54.17/34.17/24.83/17.89/1.000/336/321
PSA,hin,pan,0,,17,CHRF3,54.05
PSA,hin,pan,0,,17,WER,39.19
PSA,hin,pan,0,,17,TER,59.86
PSA,hin,pan,0,,17,spBLEU,35.82
ISA,hin,pan,0,,8,BLEU,30.02/63.87/39.13/25.23/14.49/0.971/238/245
ISA,hin,pan,0,,8,CHRF3,52.69
ISA,hin,pan,0,,8,WER,37.34
ISA,hin,pan,0,,8,TER,53.21
ISA,hin,pan,0,,8,spBLEU,40.60
EXO,hin,pan,0,,10,BLEU,24.12/56.49/31.21/18.40/10.43/1.000/308/292
EXO,hin,pan,0,,10,CHRF3,53.40
EXO,hin,pan,0,,10,WER,53.41
EXO,hin,pan,0,,10,TER,61.81
EXO,hin,pan,0,,10,spBLEU,33.25
NUM,hin,pan,0,,15,BLEU,49.20/76.51/57.00/45.26/37.78/0.941/315/334
NUM,hin,pan,0,,15,CHRF3,65.71
NUM,hin,pan,0,,15,WER,31.27
NUM,hin,pan,0,,15,TER,39.57
NUM,hin,pan,0,,15,spBLEU,57.95
LUK,hin,pan,0,,10,BLEU,33.32/64.21/40.56/27.06/17.50/1.000/190/188
LUK,hin,pan,0,,10,CHRF3,58.14
LUK,hin,pan,0,,10,WER,33.52
LUK,hin,pan,0,,10,TER,50.00
LUK,hin,pan,0,,10,spBLEU,43.95
1TH,hin,pan,0,,1,BLEU,28.86/64.71/38.00/24.49/14.58/0.943/51/54
1TH,hin,pan,0,,1,CHRF3,51.03
1TH,hin,pan,0,,1,WER,46.82
1TH,hin,pan,0,,1,TER,57.69
1TH,hin,pan,0,,1,spBLEU,29.21
EZK,hin,pan,0,,10,BLEU,32.64/63.82/38.73/25.61/17.93/1.000/387/379
EZK,hin,pan,0,,10,CHRF3,58.70
EZK,hin,pan,0,,10,WER,38.78
EZK,hin,pan,0,,10,TER,54.85
EZK,hin,pan,0,,10,spBLEU,40.46
JHN,hin,pan,0,,6,BLEU,36.79/71.03/45.19/29.21/19.90/0.995/214/215
JHN,hin,pan,0,,6,CHRF3,59.75
JHN,hin,pan,0,,6,WER,40.51
JHN,hin,pan,0,,6,TER,51.85
JHN,hin,pan,0,,6,spBLEU,41.15
DEU,hin,pan,0,,7,BLEU,28.06/65.80/38.84/22.12/12.38/0.970/231/238
DEU,hin,pan,0,,7,CHRF3,61.01
DEU,hin,pan,0,,7,WER,50.87
DEU,hin,pan,0,,7,TER,56.70
DEU,hin,pan,0,,7,spBLEU,41.10
1CH,hin,pan,0,,9,BLEU,34.57/66.46/40.94/27.14/19.85/0.994/158/159
1CH,hin,pan,0,,9,CHRF3,59.08
1CH,hin,pan,0,,9,WER,39.74
1CH,hin,pan,0,,9,TER,54.90
1CH,hin,pan,0,,9,spBLEU,49.67
HOS,hin,pan,0,,5,BLEU,19.86/51.18/26.23/16.24/7.14/1.000/127/123
HOS,hin,pan,0,,5,CHRF3,43.07
HOS,hin,pan,0,,5,WER,57.93
HOS,hin,pan,0,,5,TER,68.42
HOS,hin,pan,0,,5,spBLEU,25.62
2CH,hin,pan,0,,3,BLEU,42.38/72.48/47.17/34.95/28.00/0.991/109/110
2CH,hin,pan,0,,3,CHRF3,66.02
2CH,hin,pan,0,,3,WER,29.71
2CH,hin,pan,0,,3,TER,42.86
2CH,hin,pan,0,,3,spBLEU,54.97
1SA,hin,pan,0,,8,BLEU,20.05/53.68/25.27/14.13/8.43/1.000/285/281
1SA,hin,pan,0,,8,CHRF3,43.78
1SA,hin,pan,0,,8,WER,49.41
1SA,hin,pan,0,,8,TER,67.39
1SA,hin,pan,0,,8,spBLEU,27.75
PRO,hin,pan,0,,11,BLEU,23.71/55.83/31.79/18.48/9.83/0.995/206/207
PRO,hin,pan,0,,11,CHRF3,46.85
PRO,hin,pan,0,,11,WER,46.70
PRO,hin,pan,0,,11,TER,60.11
PRO,hin,pan,0,,11,spBLEU,29.88
REV,hin,pan,0,,4,BLEU,24.00/59.77/31.33/18.99/9.33/1.000/87/84
REV,hin,pan,0,,4,CHRF3,54.92
REV,hin,pan,0,,4,WER,39.17
REV,hin,pan,0,,4,TER,52.44
REV,hin,pan,0,,4,spBLEU,36.44
MAT,hin,pan,0,,7,BLEU,41.55/70.70/51.33/39.16/32.35/0.897/157/174
MAT,hin,pan,0,,7,CHRF3,61.44
MAT,hin,pan,0,,7,WER,33.07
MAT,hin,pan,0,,7,TER,43.40
MAT,hin,pan,0,,7,spBLEU,52.36
JOS,hin,pan,0,,9,BLEU,35.26/63.89/43.27/29.63/21.57/0.967/180/186
JOS,hin,pan,0,,9,CHRF3,61.10
JOS,hin,pan,0,,9,WER,36.90
JOS,hin,pan,0,,9,TER,53.85
JOS,hin,pan,0,,9,spBLEU,51.44
ACT,hin,pan,0,,7,BLEU,31.28/68.12/38.56/25.34/15.11/0.988/160/162
ACT,hin,pan,0,,7,CHRF3,57.50
ACT,hin,pan,0,,7,WER,43.37
ACT,hin,pan,0,,7,TER,46.79
ACT,hin,pan,0,,7,spBLEU,42.56
2KI,hin,pan,0,,4,BLEU,34.54/75.00/44.29/27.94/16.67/0.979/144/147
2KI,hin,pan,0,,4,CHRF3,66.04
2KI,hin,pan,0,,4,WER,34.56
2KI,hin,pan,0,,4,TER,42.75
2KI,hin,pan,0,,4,spBLEU,49.82
NEH,hin,pan,0,,4,BLEU,43.83/67.38/48.18/37.59/30.23/1.000/141/132
NEH,hin,pan,0,,4,CHRF3,69.28
NEH,hin,pan,0,,4,WER,31.05
NEH,hin,pan,0,,4,TER,42.64
NEH,hin,pan,0,,4,spBLEU,52.76
GEN,hin,pan,0,,11,BLEU,41.60/71.52/51.68/35.89/25.36/0.971/309/318
GEN,hin,pan,0,,11,CHRF3,62.80
GEN,hin,pan,0,,11,WER,34.78
GEN,hin,pan,0,,11,TER,43.09
GEN,hin,pan,0,,11,spBLEU,52.50
1KI,hin,pan,0,,7,BLEU,24.05/59.66/33.14/19.14/11.61/0.934/176/188
1KI,hin,pan,0,,7,CHRF3,50.10
1KI,hin,pan,0,,7,WER,54.87
1KI,hin,pan,0,,7,TER,59.14
1KI,hin,pan,0,,7,spBLEU,40.57
