book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,hin,pan,0,,838,BLEU,28.73/62.66/35.98/22.01/13.73/1.000/23837/23748
ALL,hin,pan,0,,838,CHRF3,54.79
ALL,hin,pan,0,,838,WER,41.34
ALL,hin,pan,0,,838,TER,54.48
ALL,hin,pan,0,,838,spBLEU,37.85
ROM,hin,pan,0,,433,BLEU,29.09/62.66/36.66/22.36/13.94/1.000/11016/10977
ROM,hin,pan,0,,433,CHRF3,55.53
ROM,hin,pan,0,,433,WER,41.53
ROM,hin,pan,0,,433,TER,54.46
ROM,hin,pan,0,,433,spBLEU,37.86
REV,hin,pan,0,,405,BLEU,28.42/62.66/35.40/21.71/13.54/1.000/12821/12771
REV,hin,pan,0,,405,CHRF3,54.15
REV,hin,pan,0,,405,WER,41.14
REV,hin,pan,0,,405,TER,54.50
REV,hin,pan,0,,405,spBLEU,37.69
