book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,npi,taj,0,,3159,BLEU,18.51/45.33/24.42/13.54/7.83/1.000/106633/103888
ALL,npi,taj,0,,3159,CHRF3,48.20
ALL,npi,taj,0,,3159,WER,61.92
ALL,npi,taj,0,,3159,TER,77.92
ALL,npi,taj,0,,3159,spBLEU,36.81
ROM,npi,taj,0,,431,BLEU,19.46/46.05/25.48/14.46/8.46/1.000/14593/14305
ROM,npi,taj,0,,431,CHRF3,48.61
ROM,npi,taj,0,,431,WER,61.80
ROM,npi,taj,0,,431,TER,77.64
ROM,npi,taj,0,,431,spBLEU,37.35
1CO,npi,taj,0,,437,BLEU,18.85/46.42/25.02/13.77/7.89/1.000/13955/13857
1CO,npi,taj,0,,437,CHRF3,47.55
1CO,npi,taj,0,,437,WER,59.04
1CO,npi,taj,0,,437,TER,75.75
1CO,npi,taj,0,,437,spBLEU,37.45
2CO,npi,taj,0,,255,BLEU,15.13/42.41/20.98/10.46/5.63/1.000/9107/8965
2CO,npi,taj,0,,255,CHRF3,44.57
2CO,npi,taj,0,,255,WER,65.50
2CO,npi,taj,0,,255,TER,81.86
2CO,npi,taj,0,,255,spBLEU,33.86
GAL,npi,taj,0,,149,BLEU,20.31/46.31/26.02/15.37/9.19/1.000/4800/4578
GAL,npi,taj,0,,149,CHRF3,50.04
GAL,npi,taj,0,,149,WER,62.08
GAL,npi,taj,0,,149,TER,77.68
GAL,npi,taj,0,,149,spBLEU,38.06
EPH,npi,taj,0,,150,BLEU,16.37/42.66/21.78/11.44/6.75/1.000/4672/4386
EPH,npi,taj,0,,150,CHRF3,47.35
EPH,npi,taj,0,,150,WER,66.78
EPH,npi,taj,0,,150,TER,83.08
EPH,npi,taj,0,,150,spBLEU,34.49
PHP,npi,taj,0,,104,BLEU,14.77/40.59/20.22/10.65/5.44/1.000/3343/3058
PHP,npi,taj,0,,104,CHRF3,46.73
PHP,npi,taj,0,,104,WER,67.91
PHP,npi,taj,0,,104,TER,85.92
PHP,npi,taj,0,,104,spBLEU,33.82
COL,npi,taj,0,,94,BLEU,14.86/42.57/21.58/10.62/4.99/1.000/3087/3066
COL,npi,taj,0,,94,CHRF3,46.00
COL,npi,taj,0,,94,WER,65.82
COL,npi,taj,0,,94,TER,81.16
COL,npi,taj,0,,94,spBLEU,33.95
1TH,npi,taj,0,,88,BLEU,18.76/44.99/24.43/13.95/8.07/1.000/2556/2554
1TH,npi,taj,0,,88,CHRF3,47.66
1TH,npi,taj,0,,88,WER,61.38
1TH,npi,taj,0,,88,TER,75.31
1TH,npi,taj,0,,88,spBLEU,37.04
2TH,npi,taj,0,,47,BLEU,17.15/45.05/23.89/12.53/6.42/1.000/1403/1361
2TH,npi,taj,0,,47,CHRF3,47.83
2TH,npi,taj,0,,47,WER,62.83
2TH,npi,taj,0,,47,TER,78.43
2TH,npi,taj,0,,47,spBLEU,35.72
1TI,npi,taj,0,,112,BLEU,16.21/42.64/22.37/11.70/6.19/1.000/3616/3554
1TI,npi,taj,0,,112,CHRF3,45.46
1TI,npi,taj,0,,112,WER,63.86
1TI,npi,taj,0,,112,TER,80.82
1TI,npi,taj,0,,112,spBLEU,33.17
2TI,npi,taj,0,,82,BLEU,18.16/44.74/23.63/13.59/7.58/1.000/2490/2420
2TI,npi,taj,0,,82,CHRF3,48.00
2TI,npi,taj,0,,82,WER,60.58
2TI,npi,taj,0,,82,TER,78.59
2TI,npi,taj,0,,82,spBLEU,36.76
TIT,npi,taj,0,,46,BLEU,18.29/40.54/22.94/13.63/8.83/1.000/1633/1458
TIT,npi,taj,0,,46,CHRF3,46.62
TIT,npi,taj,0,,46,WER,70.18
TIT,npi,taj,0,,46,TER,86.33
TIT,npi,taj,0,,46,spBLEU,33.57
PHM,npi,taj,0,,25,BLEU,14.66/40.50/20.92/10.56/5.16/1.000/637/579
PHM,npi,taj,0,,25,CHRF3,46.94
PHM,npi,taj,0,,25,WER,62.27
PHM,npi,taj,0,,25,TER,82.89
PHM,npi,taj,0,,25,spBLEU,32.74
HEB,npi,taj,0,,302,BLEU,18.38/44.59/24.08/13.32/7.98/1.000/10276/9920
HEB,npi,taj,0,,302,CHRF3,48.02
HEB,npi,taj,0,,302,WER,63.65
HEB,npi,taj,0,,302,TER,79.14
HEB,npi,taj,0,,302,spBLEU,35.11
JAS,npi,taj,0,,108,BLEU,18.16/44.07/23.80/13.15/7.89/1.000/3608/3445
JAS,npi,taj,0,,108,CHRF3,47.65
JAS,npi,taj,0,,108,WER,61.18
JAS,npi,taj,0,,108,TER,78.77
JAS,npi,taj,0,,108,spBLEU,35.97
1PE,npi,taj,0,,105,BLEU,18.39/44.03/24.25/13.62/8.04/0.995/3536/3555
1PE,npi,taj,0,,105,CHRF3,47.67
1PE,npi,taj,0,,105,WER,63.95
1PE,npi,taj,0,,105,TER,79.05
1PE,npi,taj,0,,105,spBLEU,36.65
2PE,npi,taj,0,,61,BLEU,14.15/42.50/18.77/9.57/5.26/1.000/2181/2118
2PE,npi,taj,0,,61,CHRF3,46.59
2PE,npi,taj,0,,61,WER,64.45
2PE,npi,taj,0,,61,TER,82.00
2PE,npi,taj,0,,61,spBLEU,34.39
1JN,npi,taj,0,,105,BLEU,24.62/52.24/31.45/18.95/11.80/1.000/3746/3708
1JN,npi,taj,0,,105,CHRF3,53.30
1JN,npi,taj,0,,105,WER,55.78
1JN,npi,taj,0,,105,TER,67.45
1JN,npi,taj,0,,105,spBLEU,43.99
2JN,npi,taj,0,,13,BLEU,18.09/47.36/25.31/14.36/7.69/0.948/416/438
2JN,npi,taj,0,,13,CHRF3,46.53
2JN,npi,taj,0,,13,WER,60.27
2JN,npi,taj,0,,13,TER,73.09
2JN,npi,taj,0,,13,spBLEU,37.30
3JN,npi,taj,0,,15,BLEU,12.00/41.74/18.65/8.14/3.86/0.960/460/479
3JN,npi,taj,0,,15,CHRF3,42.61
3JN,npi,taj,0,,15,WER,64.27
3JN,npi,taj,0,,15,TER,80.81
3JN,npi,taj,0,,15,spBLEU,31.86
JUD,npi,taj,0,,25,BLEU,15.93/41.96/21.17/11.54/6.28/1.000/951/925
JUD,npi,taj,0,,25,CHRF3,47.75
JUD,npi,taj,0,,25,WER,64.99
JUD,npi,taj,0,,25,TER,84.26
JUD,npi,taj,0,,25,spBLEU,35.59
REV,npi,taj,0,,405,BLEU,21.15/48.99/27.44/15.82/9.41/1.000/15567/15159
REV,npi,taj,0,,405,CHRF3,51.65
REV,npi,taj,0,,405,WER,56.78
REV,npi,taj,0,,405,TER,73.06
REV,npi,taj,0,,405,spBLEU,40.38
