book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,hau,daa,0,,3148,BLEU,13.87/47.77/19.71/9.45/4.80/0.965/101758/105421
ALL,hau,daa,0,,3148,CHRF3,38.31
ALL,hau,daa,0,,3148,WER,63.09
ALL,hau,daa,0,,3148,TER,82.10
ALL,hau,daa,0,,3148,spBLEU,22.33
ROM,hau,daa,0,,428,BLEU,14.12/49.22/20.79/9.92/5.04/0.939/14056/14944
ROM,hau,daa,0,,428,CHRF3,38.81
ROM,hau,daa,0,,428,WER,60.94
ROM,hau,daa,0,,428,TER,80.32
ROM,hau,daa,0,,428,spBLEU,23.21
1CO,hau,daa,0,,434,BLEU,14.40/48.40/20.75/10.12/5.09/0.955/13429/14050
1CO,hau,daa,0,,434,CHRF3,37.88
1CO,hau,daa,0,,434,WER,61.90
1CO,hau,daa,0,,434,TER,81.53
1CO,hau,daa,0,,434,spBLEU,22.16
2CO,hau,daa,0,,253,BLEU,12.17/45.91/17.57/8.25/4.31/0.936/8447/9009
2CO,hau,daa,0,,253,CHRF3,35.57
2CO,hau,daa,0,,253,WER,64.22
2CO,hau,daa,0,,253,TER,83.50
2CO,hau,daa,0,,253,spBLEU,18.44
GAL,hau,daa,0,,148,BLEU,13.58/46.54/18.85/9.33/4.88/0.960/4583/4769
GAL,hau,daa,0,,148,CHRF3,37.30
GAL,hau,daa,0,,148,WER,65.39
GAL,hau,daa,0,,148,TER,84.49
GAL,hau,daa,0,,148,spBLEU,21.84
EPH,hau,daa,0,,153,BLEU,10.52/45.28/16.65/6.88/2.95/0.946/4291/4529
EPH,hau,daa,0,,153,CHRF3,36.07
EPH,hau,daa,0,,153,WER,67.23
EPH,hau,daa,0,,153,TER,86.74
EPH,hau,daa,0,,153,spBLEU,19.81
PHP,hau,daa,0,,104,BLEU,10.60/46.60/17.18/7.71/3.57/0.870/3114/3547
PHP,hau,daa,0,,104,CHRF3,33.34
PHP,hau,daa,0,,104,WER,65.37
PHP,hau,daa,0,,104,TER,84.03
PHP,hau,daa,0,,104,spBLEU,17.61
COL,hau,daa,0,,94,BLEU,11.37/44.97/16.88/7.23/3.05/1.000/2873/2847
COL,hau,daa,0,,94,CHRF3,37.83
COL,hau,daa,0,,94,WER,66.49
COL,hau,daa,0,,94,TER,85.18
COL,hau,daa,0,,94,spBLEU,20.80
1TH,hau,daa,0,,89,BLEU,14.78/49.66/21.43/10.31/5.09/0.962/2487/2584
1TH,hau,daa,0,,89,CHRF3,40.10
1TH,hau,daa,0,,89,WER,62.12
1TH,hau,daa,0,,89,TER,80.57
1TH,hau,daa,0,,89,spBLEU,24.57
2TH,hau,daa,0,,47,BLEU,17.32/49.53/22.09/12.06/6.90/0.997/1387/1391
2TH,hau,daa,0,,47,CHRF3,42.30
2TH,hau,daa,0,,47,WER,61.03
