book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tpi,yut,0,,7170,BLEU,13.45/43.96/17.45/8.56/5.09/0.995/223726/224859
ALL,tpi,yut,0,,7170,CHRF3,39.57
ALL,tpi,yut,0,,7170,WER,66.63
ALL,tpi,yut,0,,7170,TER,84.29
ALL,tpi,yut,0,,7170,spBLEU,26.38
MAT,tpi,yut,0,,1055,BLEU,26.60/53.09/30.22/20.42/15.29/1.000/30979/29832
MAT,tpi,yut,0,,1055,CHRF3,50.33
MAT,tpi,yut,0,,1055,WER,57.15
MAT,tpi,yut,0,,1055,TER,72.71
MAT,tpi,yut,0,,1055,spBLEU,38.58
LUK,tpi,yut,0,,1124,BLEU,17.46/43.75/21.16/12.25/8.19/1.000/31347/31177
LUK,tpi,yut,0,,1124,CHRF3,40.83
LUK,tpi,yut,0,,1124,WER,65.79
LUK,tpi,yut,0,,1124,TER,83.27
LUK,tpi,yut,0,,1124,spBLEU,29.63
JHN,tpi,yut,0,,865,BLEU,16.96/49.22/22.45/11.49/6.52/1.000/25253/23659
JHN,tpi,yut,0,,865,CHRF3,44.85
JHN,tpi,yut,0,,865,WER,63.67
JHN,tpi,yut,0,,865,TER,81.18
JHN,tpi,yut,0,,865,spBLEU,30.46
ACT,tpi,yut,0,,981,BLEU,10.97/43.26/15.87/6.78/3.20/0.993/30904/31129
ACT,tpi,yut,0,,981,CHRF3,39.64
ACT,tpi,yut,0,,981,WER,67.03
ACT,tpi,yut,0,,981,TER,85.23
ACT,tpi,yut,0,,981,spBLEU,26.40
ROM,tpi,yut,0,,428,BLEU,6.81/40.47/12.10/3.58/1.23/1.000/14392/14178
ROM,tpi,yut,0,,428,CHRF3,36.00
ROM,tpi,yut,0,,428,WER,72.73
ROM,tpi,yut,0,,428,TER,89.55
ROM,tpi,yut,0,,428,spBLEU,19.49
1CO,tpi,yut,0,,435,BLEU,7.07/39.92/11.53/3.87/1.40/1.000/13717/13488
1CO,tpi,yut,0,,435,CHRF3,35.64
1CO,tpi,yut,0,,435,WER,72.22
1CO,tpi,yut,0,,435,TER,89.31
1CO,tpi,yut,0,,435,spBLEU,20.47
2CO,tpi,yut,0,,252,BLEU,5.67/37.34/10.23/3.04/1.04/0.963/8765/9097
2CO,tpi,yut,0,,252,CHRF3,33.29
2CO,tpi,yut,0,,252,WER,72.24
2CO,tpi,yut,0,,252,TER,90.00
2CO,tpi,yut,0,,252,spBLEU,17.75
GAL,tpi,yut,0,,149,BLEU,9.17/41.98/14.22/5.30/2.24/1.000/4826/4740
GAL,tpi,yut,0,,149,CHRF3,38.09
GAL,tpi,yut,0,,149,WER,71.35
GAL,tpi,yut,0,,149,TER,86.95
GAL,tpi,yut,0,,149,spBLEU,21.63
EPH,tpi,yut,0,,152,BLEU,6.15/39.38/10.68/3.50/1.20/0.949/4451/4683
EPH,tpi,yut,0,,152,CHRF3,34.59
EPH,tpi,yut,0,,152,WER,71.12
EPH,tpi,yut,0,,152,TER,88.91
EPH,tpi,yut,0,,152,spBLEU,19.88
PHP,tpi,yut,0,,103,BLEU,5.38/37.10/9.17/2.92/1.14/0.926/3113/3352
PHP,tpi,yut,0,,103,CHRF3,32.49
PHP,tpi,yut,0,,103,WER,72.68
PHP,tpi,yut,0,,103,TER,90.24
PHP,tpi,yut,0,,103,spBLEU,16.53
COL,tpi,yut,0,,93,BLEU,5.92/40.75/11.92/3.85/1.21/0.858/2837/3273
COL,tpi,yut,0,,93,CHRF3,33.49
COL,tpi,yut,0,,93,WER,69.94
COL,tpi,yut,0,,93,TER,86.12
COL,tpi,yut,0,,93,spBLEU,20.47
1TH,tpi,yut,0,,89,BLEU,6.16/39.44/10.83/3.36/1.22/0.952/2472/2594
1TH,tpi,yut,0,,89,CHRF3,33.93
1TH,tpi,yut,0,,89,WER,71.64
1TH,tpi,yut,0,,89,TER,88.96
1TH,tpi,yut,0,,89,spBLEU,19.01
2TH,tpi,yut,0,,47,BLEU,7.69/39.16/12.20/4.40/1.72/0.992/1481/1493
2TH,tpi,yut,0,,47,CHRF3,36.54
2TH,tpi,yut,0,,47,WER,68.96
2TH,tpi,yut,0,,47,TER,86.43
2TH,tpi,yut,0,,47,spBLEU,20.33
1TI,tpi,yut,0,,113,BLEU,6.13/41.14/11.17/3.34/1.14/0.948/3668/3863
1TI,tpi,yut,0,,113,CHRF3,35.76
1TI,tpi,yut,0,,113,WER,68.92
1TI,tpi,yut,0,,113,TER,86.36
1TI,tpi,yut,0,,113,spBLEU,21.53
2TI,tpi,yut,0,,83,BLEU,5.85/38.62/10.37/2.93/1.02/0.994/2794/2812
2TI,tpi,yut,0,,83,CHRF3,35.10
2TI,tpi,yut,0,,83,WER,69.53
2TI,tpi,yut,0,,83,TER,88.81
2TI,tpi,yut,0,,83,spBLEU,18.88
TIT,tpi,yut,0,,46,BLEU,5.18/39.99/10.64/2.83/1.04/0.871/1578/1796
TIT,tpi,yut,0,,46,CHRF3,33.13
TIT,tpi,yut,0,,46,WER,66.02
TIT,tpi,yut,0,,46,TER,85.34
TIT,tpi,yut,0,,46,spBLEU,19.43
PHM,tpi,yut,0,,25,BLEU,5.04/36.81/8.82/2.36/1.07/0.941/728/772
PHM,tpi,yut,0,,25,CHRF3,31.18
PHM,tpi,yut,0,,25,WER,71.64
PHM,tpi,yut,0,,25,TER,92.24
PHM,tpi,yut,0,,25,spBLEU,13.26
HEB,tpi,yut,0,,297,BLEU,6.83/40.75/12.08/3.84/1.42/0.948/10226/10772
HEB,tpi,yut,0,,297,CHRF3,35.76
HEB,tpi,yut,0,,297,WER,70.51
HEB,tpi,yut,0,,297,TER,87.76
HEB,tpi,yut,0,,297,spBLEU,21.44
JAS,tpi,yut,0,,108,BLEU,7.43/40.68/12.77/4.26/1.59/0.964/3717/3852
JAS,tpi,yut,0,,108,CHRF3,35.03
JAS,tpi,yut,0,,108,WER,71.17
JAS,tpi,yut,0,,108,TER,87.70
JAS,tpi,yut,0,,108,spBLEU,20.00
1PE,tpi,yut,0,,104,BLEU,6.89/40.60/12.35/3.91/1.73/0.903/3611/3979
1PE,tpi,yut,0,,104,CHRF3,34.70
1PE,tpi,yut,0,,104,WER,70.64
1PE,tpi,yut,0,,104,TER,86.99
1PE,tpi,yut,0,,104,spBLEU,20.87
2PE,tpi,yut,0,,61,BLEU,4.96/40.92/10.75/2.66/0.79/0.899/2341/2589
2PE,tpi,yut,0,,61,CHRF3,34.21
2PE,tpi,yut,0,,61,WER,69.50
2PE,tpi,yut,0,,61,TER,86.03
2PE,tpi,yut,0,,61,spBLEU,20.97
1JN,tpi,yut,0,,103,BLEU,9.86/43.04/14.40/5.78/2.64/1.000/3339/3276
1JN,tpi,yut,0,,103,CHRF3,38.72
1JN,tpi,yut,0,,103,WER,69.29
1JN,tpi,yut,0,,103,TER,85.31
1JN,tpi,yut,0,,103,spBLEU,23.34
2JN,tpi,yut,0,,13,BLEU,9.85/49.12/19.69/6.43/1.94/0.939/399/424
2JN,tpi,yut,0,,13,CHRF3,40.28
2JN,tpi,yut,0,,13,WER,59.54
2JN,tpi,yut,0,,13,TER,76.18
2JN,tpi,yut,0,,13,spBLEU,28.58
3JN,tpi,yut,0,,15,BLEU,6.45/36.77/10.44/3.61/1.25/1.000/446/422
3JN,tpi,yut,0,,15,CHRF3,36.33
3JN,tpi,yut,0,,15,WER,72.43
3JN,tpi,yut,0,,15,TER,90.98
