book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,ksd,kqw,0,,3159,BLEU,22.81/59.47/30.64/17.54/10.64/0.945/125861/133020
ALL,ksd,kqw,0,,3159,CHRF3,44.58
ALL,ksd,kqw,0,,3159,WER,57.13
ALL,ksd,kqw,0,,3159,TER,71.71
ALL,ksd,kqw,0,,3159,spBLEU,26.80
ROM,ksd,kqw,0,,430,BLEU,19.10/56.46/26.46/14.04/8.12/0.941/17319/18381
ROM,ksd,kqw,0,,430,CHRF3,41.45
ROM,ksd,kqw,0,,430,WER,60.51
ROM,ksd,kqw,0,,430,TER,76.94
ROM,ksd,kqw,0,,430,spBLEU,22.77
1CO,ksd,kqw,0,,435,BLEU,21.98/57.89/29.20/16.42/9.65/0.966/16646/17218
1CO,ksd,kqw,0,,435,CHRF3,43.97
1CO,ksd,kqw,0,,435,WER,59.32
1CO,ksd,kqw,0,,435,TER,73.94
1CO,ksd,kqw,0,,435,spBLEU,26.03
2CO,ksd,kqw,0,,253,BLEU,16.64/53.71/23.50/11.50/5.88/0.974/10461/10740
2CO,ksd,kqw,0,,253,CHRF3,39.96
2CO,ksd,kqw,0,,253,WER,62.81
2CO,ksd,kqw,0,,253,TER,80.42
2CO,ksd,kqw,0,,253,spBLEU,20.37
GAL,ksd,kqw,0,,149,BLEU,20.51/56.97/28.77/15.92/9.37/0.922/5461/5903
GAL,ksd,kqw,0,,149,CHRF3,42.21
GAL,ksd,kqw,0,,149,WER,59.56
GAL,ksd,kqw,0,,149,TER,74.48
GAL,ksd,kqw,0,,149,spBLEU,24.24
EPH,ksd,kqw,0,,154,BLEU,19.38/55.00/25.89/14.09/8.11/0.965/5395/5588
EPH,ksd,kqw,0,,154,CHRF3,42.07
EPH,ksd,kqw,0,,154,WER,62.15
EPH,ksd,kqw,0,,154,TER,77.91
EPH,ksd,kqw,0,,154,spBLEU,23.16
PHP,ksd,kqw,0,,103,BLEU,19.91/57.99/27.84/15.13/8.22/0.940/3616/3838
PHP,ksd,kqw,0,,103,CHRF3,43.08
PHP,ksd,kqw,0,,103,WER,58.36
PHP,ksd,kqw,0,,103,TER,74.29
PHP,ksd,kqw,0,,103,spBLEU,24.59
COL,ksd,kqw,0,,95,BLEU,19.29/58.34/28.75/15.51/8.82/0.881/3608/4064
COL,ksd,kqw,0,,95,CHRF3,40.82
COL,ksd,kqw,0,,95,WER,61.16
COL,ksd,kqw,0,,95,TER,74.70
COL,ksd,kqw,0,,95,spBLEU,22.44
1TH,ksd,kqw,0,,89,BLEU,32.21/65.46/40.23/27.08/19.24/0.941/3199/3393
1TH,ksd,kqw,0,,89,CHRF3,51.54
1TH,ksd,kqw,0,,89,WER,48.52
1TH,ksd,kqw,0,,89,TER,62.25
1TH,ksd,kqw,0,,89,spBLEU,36.10
2TH,ksd,kqw,0,,47,BLEU,32.92/65.49/40.22/27.62/19.78/0.951/1698/1784
2TH,ksd,kqw,0,,47,CHRF3,52.14
2TH,ksd,kqw,0,,47,WER,44.78
2TH,ksd,kqw,0,,47,TER,59.69
2TH,ksd,kqw,0,,47,spBLEU,37.66
1TI,ksd,kqw,0,,113,BLEU,31.54/65.25/39.81/26.28/17.75/0.951/4434/4658
1TI,ksd,kqw,0,,113,CHRF3,50.59
1TI,ksd,kqw,0,,113,WER,48.47
1TI,ksd,kqw,0,,113,TER,60.61
1TI,ksd,kqw,0,,113,spBLEU,34.84
2TI,ksd,kqw,0,,83,BLEU,33.80/67.37/42.32/28.28/19.87/0.950/3037/3193
2TI,ksd,kqw,0,,83,CHRF3,51.72
2TI,ksd,kqw,0,,83,WER,45.95
2TI,ksd,kqw,0,,83,TER,56.70
2TI,ksd,kqw,0,,83,spBLEU,37.01
TIT,ksd,kqw,0,,46,BLEU,28.30/64.99/38.78/23.93/14.83/0.920/1851/2005
TIT,ksd,kqw,0,,46,CHRF3,48.43
TIT,ksd,kqw,0,,46,WER,51.75
TIT,ksd,kqw,0,,46,TER,63.52
TIT,ksd,kqw,0,,46,spBLEU,31.63
PHM,ksd,kqw,0,,25,BLEU,14.07/56.99/23.03/12.22/5.86/0.804/672/819
PHM,ksd,kqw,0,,25,CHRF3,35.94
PHM,ksd,kqw,0,,25,WER,59.12
PHM,ksd,kqw,0,,25,TER,78.37
PHM,ksd,kqw,0,,25,spBLEU,18.27
HEB,ksd,kqw,0,,302,BLEU,19.05/59.60/29.01/15.62/9.03/0.857/11810/13628
