book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,npi,taj,0,,3159,BLEU,17.09/42.59/22.73/12.42/7.09/1.000/113113/103888
ALL,npi,taj,0,,3159,CHRF3,48.05
ALL,npi,taj,0,,3159,WER,65.63
ALL,npi,taj,0,,3159,TER,82.33
ALL,npi,taj,0,,3159,spBLEU,34.65
ROM,npi,taj,0,,431,BLEU,18.00/43.66/23.76/13.18/7.68/1.000/15277/14305
ROM,npi,taj,0,,431,CHRF3,48.40
ROM,npi,taj,0,,431,WER,64.16
ROM,npi,taj,0,,431,TER,81.45
ROM,npi,taj,0,,431,spBLEU,35.40
1CO,npi,taj,0,,437,BLEU,17.89/44.32/23.77/13.11/7.42/1.000/14890/13857
1CO,npi,taj,0,,437,CHRF3,48.12
1CO,npi,taj,0,,437,WER,62.63
1CO,npi,taj,0,,437,TER,79.23
1CO,npi,taj,0,,437,spBLEU,35.67
2CO,npi,taj,0,,255,BLEU,14.01/40.22/19.72/9.58/5.07/1.000/9793/8965
2CO,npi,taj,0,,255,CHRF3,45.20
2CO,npi,taj,0,,255,WER,69.70
2CO,npi,taj,0,,255,TER,86.77
2CO,npi,taj,0,,255,spBLEU,31.78
GAL,npi,taj,0,,149,BLEU,17.48/42.68/23.08/12.87/7.35/1.000/5044/4578
GAL,npi,taj,0,,149,CHRF3,48.93
GAL,npi,taj,0,,149,WER,66.91
GAL,npi,taj,0,,149,TER,83.29
GAL,npi,taj,0,,149,spBLEU,34.80
EPH,npi,taj,0,,150,BLEU,14.23/38.76/19.79/9.88/5.41/1.000/5067/4386
EPH,npi,taj,0,,150,CHRF3,47.63
EPH,npi,taj,0,,150,WER,73.27
EPH,npi,taj,0,,150,TER,90.26
EPH,npi,taj,0,,150,spBLEU,31.81
PHP,npi,taj,0,,104,BLEU,13.92/38.20/18.75/10.12/5.18/1.000/3597/3058
PHP,npi,taj,0,,104,CHRF3,46.48
PHP,npi,taj,0,,104,WER,72.68
PHP,npi,taj,0,,104,TER,90.77
PHP,npi,taj,0,,104,spBLEU,31.27
COL,npi,taj,0,,94,BLEU,14.68/39.35/20.07/10.53/5.59/1.000/3342/3066
COL,npi,taj,0,,94,CHRF3,46.38
COL,npi,taj,0,,94,WER,69.27
COL,npi,taj,0,,94,TER,86.38
COL,npi,taj,0,,94,spBLEU,32.39
1TH,npi,taj,0,,88,BLEU,15.26/38.31/20.61/11.24/6.10/1.000/2853/2554
1TH,npi,taj,0,,88,CHRF3,44.58
1TH,npi,taj,0,,88,WER,69.53
1TH,npi,taj,0,,88,TER,85.60
1TH,npi,taj,0,,88,spBLEU,32.59
2TH,npi,taj,0,,47,BLEU,15.31/39.96/20.99/11.02/5.95/1.000/1519/1361
2TH,npi,taj,0,,47,CHRF3,45.13
2TH,npi,taj,0,,47,WER,68.11
2TH,npi,taj,0,,47,TER,86.34
2TH,npi,taj,0,,47,spBLEU,31.71
1TI,npi,taj,0,,112,BLEU,14.53/38.68/20.02/10.34/5.56/1.000/3878/3554
1TI,npi,taj,0,,112,CHRF3,44.74
1TI,npi,taj,0,,112,WER,68.83
1TI,npi,taj,0,,112,TER,85.46
1TI,npi,taj,0,,112,spBLEU,30.34
2TI,npi,taj,0,,82,BLEU,14.18/38.42/20.02/10.27/5.12/1.000/2725/2420
2TI,npi,taj,0,,82,CHRF3,45.44
2TI,npi,taj,0,,82,WER,68.32
2TI,npi,taj,0,,82,TER,86.45
2TI,npi,taj,0,,82,spBLEU,31.58
TIT,npi,taj,0,,46,BLEU,16.51/37.36/21.32/12.38/7.53/1.000/1772/1458
TIT,npi,taj,0,,46,CHRF3,47.87
TIT,npi,taj,0,,46,WER,72.83
TIT,npi,taj,0,,46,TER,91.65
TIT,npi,taj,0,,46,spBLEU,31.49
PHM,npi,taj,0,,25,BLEU,14.33/38.69/19.83/10.06/5.46/1.000/716/579
PHM,npi,taj,0,,25,CHRF3,48.80
PHM,npi,taj,0,,25,WER,71.37
PHM,npi,taj,0,,25,TER,93.83
PHM,npi,taj,0,,25,spBLEU,31.05
HEB,npi,taj,0,,302,BLEU,16.97/41.50/22.37/12.30/7.26/1.000/11056/9920
HEB,npi,taj,0,,302,CHRF3,48.15
HEB,npi,taj,0,,302,WER,67.69
HEB,npi,taj,0,,302,TER,84.55
HEB,npi,taj,0,,302,spBLEU,33.06
JAS,npi,taj,0,,108,BLEU,17.00/41.70/22.16/12.51/7.23/1.000/3782/3445
JAS,npi,taj,0,,108,CHRF3,47.47
JAS,npi,taj,0,,108,WER,65.86
JAS,npi,taj,0,,108,TER,83.84
JAS,npi,taj,0,,108,spBLEU,34.57
1PE,npi,taj,0,,105,BLEU,16.73/41.36/22.19/12.14/7.03/1.000/3728/3555
1PE,npi,taj,0,,105,CHRF3,47.20
1PE,npi,taj,0,,105,WER,64.73
1PE,npi,taj,0,,105,TER,81.93
1PE,npi,taj,0,,105,spBLEU,34.73
2PE,npi,taj,0,,61,BLEU,12.68/39.27/17.31/8.36/4.55/1.000/2251/2118
2PE,npi,taj,0,,61,CHRF3,45.66
2PE,npi,taj,0,,61,WER,66.23
2PE,npi,taj,0,,61,TER,84.97
2PE,npi,taj,0,,61,spBLEU,32.52
1JN,npi,taj,0,,105,BLEU,23.23/50.54/30.00/17.69/10.85/1.000/3918/3708
1JN,npi,taj,0,,105,CHRF3,53.40
1JN,npi,taj,0,,105,WER,57.38
1JN,npi,taj,0,,105,TER,70.57
1JN,npi,taj,0,,105,spBLEU,42.47
2JN,npi,taj,0,,13,BLEU,16.86/44.39/22.17/12.38/6.63/1.000/446/438
2JN,npi,taj,0,,13,CHRF3,45.18
2JN,npi,taj,0,,13,WER,64.27
2JN,npi,taj,0,,13,TER,77.49
2JN,npi,taj,0,,13,spBLEU,34.49
3JN,npi,taj,0,,15,BLEU,12.47/42.48/19.91/9.24/3.93/0.942/452/479
3JN,npi,taj,0,,15,CHRF3,45.11
3JN,npi,taj,0,,15,WER,60.84
3JN,npi,taj,0,,15,TER,78.46
3JN,npi,taj,0,,15,spBLEU,35.83
JUD,npi,taj,0,,25,BLEU,13.12/38.38/18.28/9.02/4.68/1.000/1037/925
JUD,npi,taj,0,,25,CHRF3,47.16
JUD,npi,taj,0,,25,WER,69.64
JUD,npi,taj,0,,25,TER,88.80
JUD,npi,taj,0,,25,spBLEU,31.40
REV,npi,taj,0,,405,BLEU,20.62/47.72/26.71/15.40/9.21/1.000/15970/15159
REV,npi,taj,0,,405,CHRF3,51.56
REV,npi,taj,0,,405,WER,58.82
REV,npi,taj,0,,405,TER,75.11
REV,npi,taj,0,,405,spBLEU,39.32
