book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,npi,taj,0,,3159,BLEU,17.22/42.96/22.88/12.52/7.15/1.000/111099/103888
ALL,npi,taj,0,,3159,CHRF3,47.80
ALL,npi,taj,0,,3159,WER,65.69
ALL,npi,taj,0,,3159,TER,81.89
ALL,npi,taj,0,,3159,spBLEU,34.61
ROM,npi,taj,0,,431,BLEU,18.54/44.56/24.30/13.68/7.98/1.000/14967/14305
ROM,npi,taj,0,,431,CHRF3,48.40
ROM,npi,taj,0,,431,WER,63.47
ROM,npi,taj,0,,431,TER,79.99
ROM,npi,taj,0,,431,spBLEU,35.87
1CO,npi,taj,0,,437,BLEU,17.75/43.87/23.48/12.91/7.46/1.000/14686/13857
1CO,npi,taj,0,,437,CHRF3,47.62
1CO,npi,taj,0,,437,WER,63.91
1CO,npi,taj,0,,437,TER,80.35
1CO,npi,taj,0,,437,spBLEU,35.11
2CO,npi,taj,0,,255,BLEU,14.27/40.48/19.97/9.94/5.16/1.000/9563/8965
2CO,npi,taj,0,,255,CHRF3,44.66
2CO,npi,taj,0,,255,WER,69.83
2CO,npi,taj,0,,255,TER,86.03
2CO,npi,taj,0,,255,spBLEU,31.70
GAL,npi,taj,0,,149,BLEU,18.97/44.27/24.36/14.11/8.50/1.000/4940/4578
GAL,npi,taj,0,,149,CHRF3,49.31
GAL,npi,taj,0,,149,WER,64.44
GAL,npi,taj,0,,149,TER,80.27
GAL,npi,taj,0,,149,spBLEU,35.62
EPH,npi,taj,0,,150,BLEU,15.59/40.68/21.02/10.92/6.33/1.000/4970/4386
EPH,npi,taj,0,,150,CHRF3,48.08
EPH,npi,taj,0,,150,WER,73.46
EPH,npi,taj,0,,150,TER,88.22
EPH,npi,taj,0,,150,spBLEU,33.22
PHP,npi,taj,0,,104,BLEU,13.94/38.72/19.51/10.17/4.92/1.000/3523/3058
PHP,npi,taj,0,,104,CHRF3,46.95
PHP,npi,taj,0,,104,WER,72.91
PHP,npi,taj,0,,104,TER,90.11
PHP,npi,taj,0,,104,spBLEU,31.69
COL,npi,taj,0,,94,BLEU,13.91/39.88/19.82/9.73/4.87/1.000/3157/3066
COL,npi,taj,0,,94,CHRF3,44.43
COL,npi,taj,0,,94,WER,67.63
COL,npi,taj,0,,94,TER,85.03
COL,npi,taj,0,,94,spBLEU,32.57
