book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,ksd,kqw,0,,3159,BLEU,21.12/57.44/28.69/15.74/9.15/0.957/127412/133020
ALL,ksd,kqw,0,,3159,CHRF3,43.10
ALL,ksd,kqw,0,,3159,WER,59.40
ALL,ksd,kqw,0,,3159,TER,74.35
ALL,ksd,kqw,0,,3159,spBLEU,24.99
ROM,ksd,kqw,0,,430,BLEU,18.18/55.47/25.69/13.16/7.21/0.948/17451/18381
ROM,ksd,kqw,0,,430,CHRF3,40.59
ROM,ksd,kqw,0,,430,WER,61.81
ROM,ksd,kqw,0,,430,TER,77.83
ROM,ksd,kqw,0,,430,spBLEU,21.92
1CO,ksd,kqw,0,,435,BLEU,21.70/55.76/28.32/16.00/9.43/0.982/16915/17218
1CO,ksd,kqw,0,,435,CHRF3,43.12
1CO,ksd,kqw,0,,435,WER,60.17
1CO,ksd,kqw,0,,435,TER,75.58
1CO,ksd,kqw,0,,435,spBLEU,25.31
2CO,ksd,kqw,0,,253,BLEU,15.92/52.09/22.29/10.56/5.39/0.993/10663/10740
2CO,ksd,kqw,0,,253,CHRF3,39.10
2CO,ksd,kqw,0,,253,WER,65.25
2CO,ksd,kqw,0,,253,TER,82.16
2CO,ksd,kqw,0,,253,spBLEU,19.37
GAL,ksd,kqw,0,,149,BLEU,18.99/54.82/26.37/13.89/7.85/0.953/5633/5903
GAL,ksd,kqw,0,,149,CHRF3,41.07
GAL,ksd,kqw,0,,149,WER,62.10
GAL,ksd,kqw,0,,149,TER,77.87
GAL,ksd,kqw,0,,149,spBLEU,22.57
EPH,ksd,kqw,0,,154,BLEU,18.31/53.52/24.93/12.91/7.16/0.977/5460/5588
EPH,ksd,kqw,0,,154,CHRF3,41.40
EPH,ksd,kqw,0,,154,WER,63.00
EPH,ksd,kqw,0,,154,TER,80.10
EPH,ksd,kqw,0,,154,spBLEU,22.09
PHP,ksd,kqw,0,,103,BLEU,20.03/56.95/27.99/14.94/8.41/0.947/3640/3838
PHP,ksd,kqw,0,,103,CHRF3,43.07
PHP,ksd,kqw,0,,103,WER,58.38
PHP,ksd,kqw,0,,103,TER,74.40
PHP,ksd,kqw,0,,103,spBLEU,23.98
COL,ksd,kqw,0,,95,BLEU,20.05/58.76/29.62/16.41/9.24/0.885/3620/4064
COL,ksd,kqw,0,,95,CHRF3,41.56
COL,ksd,kqw,0,,95,WER,59.46
COL,ksd,kqw,0,,95,TER,74.04
COL,ksd,kqw,0,,95,spBLEU,22.94
1TH,ksd,kqw,0,,89,BLEU,19.67/56.03/27.29/14.43/8.12/0.956/3248/3393
1TH,ksd,kqw,0,,89,CHRF3,42.46
1TH,ksd,kqw,0,,89,WER,59.36
1TH,ksd,kqw,0,,89,TER,76.49
1TH,ksd,kqw,0,,89,spBLEU,24.00
2TH,ksd,kqw,0,,47,BLEU,23.53/59.82/31.30/18.46/11.64/0.934/1670/1784
2TH,ksd,kqw,0,,47,CHRF3,45.11
2TH,ksd,kqw,0,,47,WER,53.92
2TH,ksd,kqw,0,,47,TER,69.60
2TH,ksd,kqw,0,,47,spBLEU,27.97
1TI,ksd,kqw,0,,113,BLEU,20.49/58.33/29.05/15.43/8.42/0.946/4413/4658
1TI,ksd,kqw,0,,113,CHRF3,42.38
1TI,ksd,kqw,0,,113,WER,59.43
1TI,ksd,kqw,0,,113,TER,73.65
1TI,ksd,kqw,0,,113,spBLEU,24.41
2TI,ksd,kqw,0,,83,BLEU,24.54/61.36/33.72/20.06/12.19/0.920/2948/3193
2TI,ksd,kqw,0,,83,CHRF3,45.01
2TI,ksd,kqw,0,,83,WER,54.75
2TI,ksd,kqw,0,,83,TER,68.61
2TI,ksd,kqw,0,,83,spBLEU,28.81
TIT,ksd,kqw,0,,46,BLEU,21.12/57.90/30.09/16.27/8.43/0.955/1917/2005
TIT,ksd,kqw,0,,46,CHRF3,42.46
TIT,ksd,kqw,0,,46,WER,60.03
TIT,ksd,kqw,0,,46,TER,73.41
TIT,ksd,kqw,0,,46,spBLEU,24.82
PHM,ksd,kqw,0,,25,BLEU,13.87/56.46/24.80/11.85/5.58/0.795/666/819
PHM,ksd,kqw,0,,25,CHRF3,35.46
PHM,ksd,kqw,0,,25,WER,59.22
PHM,ksd,kqw,0,,25,TER,80.06
PHM,ksd,kqw,0,,25,spBLEU,18.27
HEB,ksd,kqw,0,,302,BLEU,18.31/57.66/27.45/14.36/8.06/0.885/12146/13628
HEB,ksd,kqw,0,,302,CHRF3,40.19
HEB,ksd,kqw,0,,302,WER,61.40
HEB,ksd,kqw,0,,302,TER,75.86
HEB,ksd,kqw,0,,302,spBLEU,21.91
JAS,ksd,kqw,0,,108,BLEU,23.06/58.25/30.23/17.17/10.26/0.977/4153/4250
JAS,ksd,kqw,0,,108,CHRF3,45.17
JAS,ksd,kqw,0,,108,WER,57.40
JAS,ksd,kqw,0,,108,TER,73.93
JAS,ksd,kqw,0,,108,spBLEU,27.26
1PE,ksd,kqw,0,,105,BLEU,21.36/59.58/29.31/15.98/9.44/0.943/4404/4663
1PE,ksd,kqw,0,,105,CHRF3,42.95
1PE,ksd,kqw,0,,105,WER,58.88
1PE,ksd,kqw,0,,105,TER,72.50
1PE,ksd,kqw,0,,105,spBLEU,24.76
2PE,ksd,kqw,0,,61,BLEU,21.84/59.44/29.54/16.54/9.38/0.956/2806/2932
2PE,ksd,kqw,0,,61,CHRF3,44.81
2PE,ksd,kqw,0,,61,WER,58.01
2PE,ksd,kqw,0,,61,TER,71.42
2PE,ksd,kqw,0,,61,spBLEU,26.75
1JN,ksd,kqw,0,,105,BLEU,30.81/62.45/36.91/24.04/16.26/1.000/3949/3834
1JN,ksd,kqw,0,,105,CHRF3,52.10
1JN,ksd,kqw,0,,105,WER,52.78
1JN,ksd,kqw,0,,105,TER,66.14
1JN,ksd,kqw,0,,105,spBLEU,36.89
2JN,ksd,kqw,0,,13,BLEU,18.84/54.66/26.58/13.90/6.24/1.000/472/456
2JN,ksd,kqw,0,,13,CHRF3,45.93
2JN,ksd,kqw,0,,13,WER,53.39
2JN,ksd,kqw,0,,13,TER,73.02
2JN,ksd,kqw,0,,13,spBLEU,26.66
3JN,ksd,kqw,0,,15,BLEU,21.01/58.86/29.22/15.76/8.12/0.970/525/541
3JN,ksd,kqw,0,,15,CHRF3,46.44
3JN,ksd,kqw,0,,15,WER,60.15
3JN,ksd,kqw,0,,15,TER,75.95
3JN,ksd,kqw,0,,15,spBLEU,27.42
JUD,ksd,kqw,0,,25,BLEU,16.26/59.48/27.02/12.56/6.42/0.857/1165/1345
JUD,ksd,kqw,0,,25,CHRF3,39.95
JUD,ksd,kqw,0,,25,WER,60.71
JUD,ksd,kqw,0,,25,TER,74.77
JUD,ksd,kqw,0,,25,spBLEU,20.84
REV,ksd,kqw,0,,403,BLEU,27.02/62.31/34.67/20.37/12.73/0.988/19548/19787
REV,ksd,kqw,0,,403,CHRF3,48.79
REV,ksd,kqw,0,,403,WER,52.91
REV,ksd,kqw,0,,403,TER,65.76
REV,ksd,kqw,0,,403,spBLEU,31.08
