book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,grc,zat,0,,832,BLEU,17.36/49.71/23.49/12.05/6.45/1.000/31590/29192
ALL,grc,zat,0,,832,CHRF3,47.95
ALL,grc,zat,0,,832,WER,64.66
ALL,grc,zat,0,,832,TER,83.52
ALL,grc,zat,0,,832,spBLEU,31.83
ROM,grc,zat,0,,428,BLEU,18.39/50.91/24.31/12.84/7.19/1.000/14191/13606
ROM,grc,zat,0,,428,CHRF3,49.03
ROM,grc,zat,0,,428,WER,62.51
ROM,grc,zat,0,,428,TER,81.41
ROM,grc,zat,0,,428,spBLEU,34.25
REV,grc,zat,0,,404,BLEU,16.52/48.73/22.82/11.42/5.86/1.000/17399/15586
REV,grc,zat,0,,404,CHRF3,46.97
REV,grc,zat,0,,404,WER,66.93
REV,grc,zat,0,,404,TER,85.36
REV,grc,zat,0,,404,spBLEU,29.73
