book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,npi,taj,0,,250,BLEU,33.46/58.20/39.42/27.62/19.79/1.000/7937/7692
ALL,npi,taj,0,,250,CHRF3,60.36
ALL,npi,taj,0,,250,WER,50.44
ALL,npi,taj,0,,250,TER,62.08
ALL,npi,taj,0,,250,spBLEU,50.82
REV,npi,taj,0,,12,BLEU,37.24/61.28/43.15/31.09/23.38/1.000/545/512
REV,npi,taj,0,,12,CHRF3,63.98
REV,npi,taj,0,,12,WER,46.45
REV,npi,taj,0,,12,TER,57.85
REV,npi,taj,0,,12,spBLEU,53.38
GAL,npi,taj,0,,3,BLEU,39.81/70.27/50.34/38.03/28.78/0.898/148/164
GAL,npi,taj,0,,3,CHRF3,62.47
GAL,npi,taj,0,,3,WER,48.21
GAL,npi,taj,0,,3,TER,53.70
GAL,npi,taj,0,,3,spBLEU,53.83
MRK,npi,taj,0,,25,BLEU,37.33/63.45/45.14/31.17/21.75/1.000/714/692
MRK,npi,taj,0,,25,CHRF3,64.37
MRK,npi,taj,0,,25,WER,50.05
MRK,npi,taj,0,,25,TER,55.54
MRK,npi,taj,0,,25,spBLEU,54.62
1CO,npi,taj,0,,15,BLEU,27.23/54.05/33.57/21.98/13.78/1.000/444/398
1CO,npi,taj,0,,15,CHRF3,57.57
1CO,npi,taj,0,,15,WER,53.11
1CO,npi,taj,0,,15,TER,69.92
1CO,npi,taj,0,,15,spBLEU,44.42
ROM,npi,taj,0,,8,BLEU,21.36/46.79/26.32/16.22/10.42/1.000/312/284
ROM,npi,taj,0,,8,CHRF3,53.02
ROM,npi,taj,0,,8,WER,73.76
ROM,npi,taj,0,,8,TER,81.88
ROM,npi,taj,0,,8,spBLEU,37.42
LUK,npi,taj,0,,32,BLEU,33.62/55.83/38.67/28.38/20.85/1.000/1012/950
LUK,npi,taj,0,,32,CHRF3,59.32
LUK,npi,taj,0,,32,WER,52.68
LUK,npi,taj,0,,32,TER,64.92
LUK,npi,taj,0,,32,spBLEU,48.39
JAS,npi,taj,0,,4,BLEU,29.31/51.49/33.85/24.60/17.21/1.000/134/129
JAS,npi,taj,0,,4,CHRF3,55.39
JAS,npi,taj,0,,4,WER,54.03
JAS,npi,taj,0,,4,TER,68.25
JAS,npi,taj,0,,4,spBLEU,46.08
ACT,npi,taj,0,,34,BLEU,32.50/58.37/38.80/26.90/18.60/0.996/1016/1020
ACT,npi,taj,0,,34,CHRF3,60.62
ACT,npi,taj,0,,34,WER,49.61
ACT,npi,taj,0,,34,TER,61.05
ACT,npi,taj,0,,34,spBLEU,51.60
MAT,npi,taj,0,,42,BLEU,41.87/66.46/48.81/36.69/29.01/0.971/1136/1169
MAT,npi,taj,0,,42,CHRF3,65.46
MAT,npi,taj,0,,42,WER,36.42
MAT,npi,taj,0,,42,TER,51.26
MAT,npi,taj,0,,42,spBLEU,59.02
JHN,npi,taj,0,,32,BLEU,39.50/64.25/45.15/33.61/24.97/1.000/909/901
JHN,npi,taj,0,,32,CHRF3,64.09
JHN,npi,taj,0,,32,WER,46.90
JHN,npi,taj,0,,32,TER,56.50
JHN,npi,taj,0,,32,spBLEU,58.76
HEB,npi,taj,0,,8,BLEU,21.99/52.86/30.70/16.77/8.59/1.000/350/345
HEB,npi,taj,0,,8,CHRF3,55.50
HEB,npi,taj,0,,8,WER,58.04
HEB,npi,taj,0,,8,TER,67.66
HEB,npi,taj,0,,8,spBLEU,41.21
1TI,npi,taj,0,,6,BLEU,28.92/53.03/35.42/23.12/16.11/1.000/198/192
1TI,npi,taj,0,,6,CHRF3,53.49
