book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,hin,pan,0,,3172,BLEU,24.68/58.00/31.48/18.34/11.08/1.000/83039/81643
ALL,hin,pan,0,,3172,CHRF3,51.20
ALL,hin,pan,0,,3172,WER,45.55
ALL,hin,pan,0,,3172,TER,59.60
ALL,hin,pan,0,,3172,spBLEU,31.95
ROM,hin,pan,0,,433,BLEU,26.60/60.21/33.52/20.06/12.36/1.000/11030/10977
ROM,hin,pan,0,,433,CHRF3,52.54
ROM,hin,pan,0,,433,WER,43.15
ROM,hin,pan,0,,433,TER,57.38
ROM,hin,pan,0,,433,spBLEU,33.72
1CO,hin,pan,0,,437,BLEU,24.27/56.40/30.89/18.01/11.05/1.000/10631/10224
1CO,hin,pan,0,,437,CHRF3,50.68
1CO,hin,pan,0,,437,WER,45.78
1CO,hin,pan,0,,437,TER,60.47
1CO,hin,pan,0,,437,spBLEU,30.85
2CO,hin,pan,0,,256,BLEU,20.69/54.43/27.41/14.82/8.29/1.000/7140/6921
2CO,hin,pan,0,,256,CHRF3,48.08
2CO,hin,pan,0,,256,WER,50.05
2CO,hin,pan,0,,256,TER,64.38
2CO,hin,pan,0,,256,spBLEU,26.75
GAL,hin,pan,0,,149,BLEU,26.66/60.29/32.73/20.16/12.71/1.000/3611/3591
GAL,hin,pan,0,,149,CHRF3,53.23
GAL,hin,pan,0,,149,WER,42.43
GAL,hin,pan,0,,149,TER,57.25
GAL,hin,pan,0,,149,spBLEU,35.56
EPH,hin,pan,0,,155,BLEU,24.88/57.33/31.52/18.71/11.56/0.995/3372/3389
EPH,hin,pan,0,,155,CHRF3,51.18
EPH,hin,pan,0,,155,WER,45.28
EPH,hin,pan,0,,155,TER,59.94
EPH,hin,pan,0,,155,spBLEU,31.54
PHP,hin,pan,0,,104,BLEU,21.04/53.99/28.12/15.48/8.33/1.000/2604/2464
PHP,hin,pan,0,,104,CHRF3,48.97
PHP,hin,pan,0,,104,WER,48.91
PHP,hin,pan,0,,104,TER,64.58
PHP,hin,pan,0,,104,spBLEU,27.72
COL,hin,pan,0,,95,BLEU,20.90/56.41/28.22/14.56/8.23/1.000/2278/2255
COL,hin,pan,0,,95,CHRF3,48.52
COL,hin,pan,0,,95,WER,50.56
COL,hin,pan,0,,95,TER,62.50
COL,hin,pan,0,,95,spBLEU,28.29
1TH,hin,pan,0,,89,BLEU,28.64/61.65/34.98/21.89/14.26/1.000/2133/2115
1TH,hin,pan,0,,89,CHRF3,55.70
1TH,hin,pan,0,,89,WER,44.00
1TH,hin,pan,0,,89,TER,56.55
1TH,hin,pan,0,,89,spBLEU,34.73
2TH,hin,pan,0,,47,BLEU,25.75/60.33/32.88/19.66/13.39/0.958/1142/1191
2TH,hin,pan,0,,47,CHRF3,51.69
2TH,hin,pan,0,,47,WER,43.79
2TH,hin,pan,0,,47,TER,58.21
2TH,hin,pan,0,,47,spBLEU,31.11
1TI,hin,pan,0,,113,BLEU,21.85/55.27/28.54/15.77/9.16/1.000/2674/2652
1TI,hin,pan,0,,113,CHRF3,48.44
1TI,hin,pan,0,,113,WER,47.87
1TI,hin,pan,0,,113,TER,62.93
1TI,hin,pan,0,,113,spBLEU,28.50
2TI,hin,pan,0,,83,BLEU,25.55/58.20/32.40/19.47/11.60/1.000/1938/1879
2TI,hin,pan,0,,83,CHRF3,52.28
2TI,hin,pan,0,,83,WER,43.89
2TI,hin,pan,0,,83,TER,57.81
2TI,hin,pan,0,,83,spBLEU,32.96
TIT,hin,pan,0,,46,BLEU,20.55/54.19/27.55/14.52/8.23/1.000/1146/1108
TIT,hin,pan,0,,46,CHRF3,48.50
