book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,hui,ipi,0,,2212,BLEU,7.38/35.70/11.22/4.29/1.73/1.000/145434/133570
ALL,hui,ipi,0,,2212,CHRF3,46.42
ALL,hui,ipi,0,,2212,WER,80.59
ALL,hui,ipi,0,,2212,TER,101.44
ALL,hui,ipi,0,,2212,spBLEU,15.93
ROM,hui,ipi,0,,270,BLEU,7.59/36.42/11.91/4.58/1.67/1.000/19409/17236
ROM,hui,ipi,0,,270,CHRF3,47.93
ROM,hui,ipi,0,,270,WER,80.70
ROM,hui,ipi,0,,270,TER,101.98
ROM,hui,ipi,0,,270,spBLEU,16.85
1CO,hui,ipi,0,,288,BLEU,7.85/35.92/11.56/4.68/1.96/1.000/17914/17046
1CO,hui,ipi,0,,288,CHRF3,44.90
1CO,hui,ipi,0,,288,WER,80.40
1CO,hui,ipi,0,,288,TER,99.55
1CO,hui,ipi,0,,288,spBLEU,15.75
2CO,hui,ipi,0,,155,BLEU,7.13/36.17/11.30/4.19/1.51/1.000/10923/10446
2CO,hui,ipi,0,,155,CHRF3,46.72
2CO,hui,ipi,0,,155,WER,77.57
2CO,hui,ipi,0,,155,TER,98.75
2CO,hui,ipi,0,,155,spBLEU,15.80
GAL,hui,ipi,0,,98,BLEU,7.32/38.87/11.61/4.34/1.90/0.937/5974/6362
GAL,hui,ipi,0,,98,CHRF3,43.34
GAL,hui,ipi,0,,98,WER,75.54
GAL,hui,ipi,0,,98,TER,95.58
GAL,hui,ipi,0,,98,spBLEU,15.92
EPH,hui,ipi,0,,102,BLEU,8.47/35.29/11.94/5.21/2.35/1.000/6308/5425
EPH,hui,ipi,0,,102,CHRF3,47.60
EPH,hui,ipi,0,,102,WER,88.57
EPH,hui,ipi,0,,102,TER,105.52
EPH,hui,ipi,0,,102,spBLEU,16.71
PHP,hui,ipi,0,,80,BLEU,8.16/34.58/11.30/5.12/2.21/1.000/4494/3968
PHP,hui,ipi,0,,80,CHRF3,46.51
PHP,hui,ipi,0,,80,WER,85.65
PHP,hui,ipi,0,,80,TER,105.07
PHP,hui,ipi,0,,80,spBLEU,15.27
COL,hui,ipi,0,,56,BLEU,7.95/36.46/11.99/4.63/1.97/1.000/4018/3557
COL,hui,ipi,0,,56,CHRF3,48.47
COL,hui,ipi,0,,56,WER,82.95
COL,hui,ipi,0,,56,TER,102.74
COL,hui,ipi,0,,56,spBLEU,15.69
1TH,hui,ipi,0,,62,BLEU,10.18/39.03/14.45/6.42/2.97/1.000/3689/3359
1TH,hui,ipi,0,,62,CHRF3,50.18
1TH,hui,ipi,0,,62,WER,82.24
1TH,hui,ipi,0,,62,TER,99.48
1TH,hui,ipi,0,,62,spBLEU,19.56
2TH,hui,ipi,0,,30,BLEU,10.41/39.61/15.38/6.54/2.95/1.000/1987/1795
2TH,hui,ipi,0,,30,CHRF3,51.10
2TH,hui,ipi,0,,30,WER,77.51
2TH,hui,ipi,0,,30,TER,96.84
2TH,hui,ipi,0,,30,spBLEU,20.04
1TI,hui,ipi,0,,70,BLEU,7.07/38.24/10.74/4.01/1.52/1.000/4828/4739
1TI,hui,ipi,0,,70,CHRF3,46.12
1TI,hui,ipi,0,,70,WER,75.49
1TI,hui,ipi,0,,70,TER,97.64
1TI,hui,ipi,0,,70,spBLEU,16.51
2TI,hui,ipi,0,,68,BLEU,8.62/37.07/12.62/5.10/2.31/1.000/4055/3702
2TI,hui,ipi,0,,68,CHRF3,47.30
2TI,hui,ipi,0,,68,WER,76.36
2TI,hui,ipi,0,,68,TER,101.32
2TI,hui,ipi,0,,68,spBLEU,17.96
TIT,hui,ipi,0,,33,BLEU,6.14/36.90/11.04/3.45/1.01/1.000/2179/2037
TIT,hui,ipi,0,,33,CHRF3,47.22
TIT,hui,ipi,0,,33,WER,80.00
TIT,hui,ipi,0,,33,TER,101.02
TIT,hui,ipi,0,,33,spBLEU,16.35
PHM,hui,ipi,0,,17,BLEU,7.05/37.89/11.94/4.06/1.34/1.000/871/860
PHM,hui,ipi,0,,17,CHRF3,46.64
PHM,hui,ipi,0,,17,WER,70.40
PHM,hui,ipi,0,,17,TER,95.76
PHM,hui,ipi,0,,17,spBLEU,16.72
HEB,hui,ipi,0,,236,BLEU,6.30/33.51/9.99/3.52/1.33/1.000/15779/13811
HEB,hui,ipi,0,,236,CHRF3,45.94
HEB,hui,ipi,0,,236,WER,84.94
HEB,hui,ipi,0,,236,TER,106.49
HEB,hui,ipi,0,,236,spBLEU,14.47
JAS,hui,ipi,0,,69,BLEU,7.26/36.40/11.05/4.26/1.72/0.984/4387/4456
JAS,hui,ipi,0,,69,CHRF3,43.67
JAS,hui,ipi,0,,69,WER,72.15
JAS,hui,ipi,0,,69,TER,96.43
JAS,hui,ipi,0,,69,spBLEU,15.12
1PE,hui,ipi,0,,71,BLEU,7.87/35.81/11.24/4.61/2.07/1.000/4999/4711
1PE,hui,ipi,0,,71,CHRF3,46.32
1PE,hui,ipi,0,,71,WER,79.20
1PE,hui,ipi,0,,71,TER,99.70
1PE,hui,ipi,0,,71,spBLEU,15.39
2PE,hui,ipi,0,,48,BLEU,7.55/38.44/11.64/4.39/1.65/1.000/3288/3256
2PE,hui,ipi,0,,48,CHRF3,46.57
2PE,hui,ipi,0,,48,WER,72.08
2PE,hui,ipi,0,,48,TER,95.33
2PE,hui,ipi,0,,48,spBLEU,17.77
1JN,hui,ipi,0,,67,BLEU,9.05/36.03/12.81/5.50/2.65/1.000/4735/3913
1JN,hui,ipi,0,,67,CHRF3,50.49
1JN,hui,ipi,0,,67,WER,86.47
1JN,hui,ipi,0,,67,TER,105.48
1JN,hui,ipi,0,,67,spBLEU,18.25
2JN,hui,ipi,0,,10,BLEU,5.78/32.41/9.20/3.33/1.13/1.000/651/525
2JN,hui,ipi,0,,10,CHRF3,47.73
2JN,hui,ipi,0,,10,WER,88.80
2JN,hui,ipi,0,,10,TER,112.22
2JN,hui,ipi,0,,10,spBLEU,13.95
3JN,hui,ipi,0,,12,BLEU,5.11/32.27/7.69/2.47/1.12/1.000/753/623
3JN,hui,ipi,0,,12,CHRF3,46.29
3JN,hui,ipi,0,,12,WER,88.38
3JN,hui,ipi,0,,12,TER,108.61
3JN,hui,ipi,0,,12,spBLEU,12.30
JUD,hui,ipi,0,,23,BLEU,7.69/39.12/12.18/4.46/1.65/1.000/1526/1415
JUD,hui,ipi,0,,23,CHRF3,48.96
JUD,hui,ipi,0,,23,WER,75.82
JUD,hui,ipi,0,,23,TER,98.69
JUD,hui,ipi,0,,23,spBLEU,19.21
REV,hui,ipi,0,,347,BLEU,5.70/33.06/9.43/3.05/1.11/1.000/22667/20328
REV,hui,ipi,0,,347,CHRF3,45.22
REV,hui,ipi,0,,347,WER,80.75
REV,hui,ipi,0,,347,TER,103.64
REV,hui,ipi,0,,347,spBLEU,14.00
