book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tam,mal,0,,3170,BLEU,7.86/35.37/11.46/4.58/2.06/1.000/46313/45864
ALL,tam,mal,0,,3170,CHRF3,48.71
ALL,tam,mal,0,,3170,WER,61.98
ALL,tam,mal,0,,3170,TER,87.31
ALL,tam,mal,0,,3170,spBLEU,21.65
ROM,tam,mal,0,,432,BLEU,7.99/35.81/11.46/4.65/2.13/1.000/5984/5934
ROM,tam,mal,0,,432,CHRF3,48.32
ROM,tam,mal,0,,432,WER,62.73
ROM,tam,mal,0,,432,TER,88.10
ROM,tam,mal,0,,432,spBLEU,21.29
1CO,tam,mal,0,,437,BLEU,8.06/38.04/12.48/4.78/1.86/1.000/6212/6043
1CO,tam,mal,0,,437,CHRF3,51.26
1CO,tam,mal,0,,437,WER,58.32
1CO,tam,mal,0,,437,TER,86.06
1CO,tam,mal,0,,437,spBLEU,22.58
2CO,tam,mal,0,,256,BLEU,5.69/33.18/8.64/3.04/1.24/0.992/3903/3936
2CO,tam,mal,0,,256,CHRF3,46.37
2CO,tam,mal,0,,256,WER,64.57
2CO,tam,mal,0,,256,TER,90.69
2CO,tam,mal,0,,256,spBLEU,18.58
GAL,tam,mal,0,,149,BLEU,8.36/36.62/12.16/4.62/2.37/1.000/2007/1983
GAL,tam,mal,0,,149,CHRF3,49.08
GAL,tam,mal,0,,149,WER,60.62
GAL,tam,mal,0,,149,TER,85.81
GAL,tam,mal,0,,149,spBLEU,22.39
EPH,tam,mal,0,,155,BLEU,6.19/27.63/8.36/3.54/1.79/1.000/1806/1775
EPH,tam,mal,0,,155,CHRF3,43.54
EPH,tam,mal,0,,155,WER,70.78
EPH,tam,mal,0,,155,TER,95.74
EPH,tam,mal,0,,155,spBLEU,17.53
PHP,tam,mal,0,,104,BLEU,4.43/32.63/8.06/2.56/0.65/0.967/1382/1428
PHP,tam,mal,0,,104,CHRF3,44.08
PHP,tam,mal,0,,104,WER,65.24
PHP,tam,mal,0,,104,TER,90.04
PHP,tam,mal,0,,104,spBLEU,17.75
COL,tam,mal,0,,95,BLEU,6.23/28.91/8.80/3.62/1.63/1.000/1266/1240
COL,tam,mal,0,,95,CHRF3,44.42
COL,tam,mal,0,,95,WER,68.53
COL,tam,mal,0,,95,TER,93.35
COL,tam,mal,0,,95,spBLEU,18.90
1TH,tam,mal,0,,89,BLEU,7.62/35.00/11.26/4.52/1.89/1.000/1217/1190
1TH,tam,mal,0,,89,CHRF3,50.52
1TH,tam,mal,0,,89,WER,63.14
1TH,tam,mal,0,,89,TER,84.40
1TH,tam,mal,0,,89,spBLEU,21.23
2TH,tam,mal,0,,47,BLEU,7.06/29.35/9.67/4.28/2.05/1.000/678/621
2TH,tam,mal,0,,47,CHRF3,47.88
2TH,tam,mal,0,,47,WER,68.82
2TH,tam,mal,0,,47,TER,94.24
2TH,tam,mal,0,,47,spBLEU,18.68
1TI,tam,mal,0,,113,BLEU,5.33/27.96/7.40/2.96/1.32/1.000/1477/1451
1TI,tam,mal,0,,113,CHRF3,45.20
1TI,tam,mal,0,,113,WER,69.99
1TI,tam,mal,0,,113,TER,96.83
1TI,tam,mal,0,,113,spBLEU,16.40
2TI,tam,mal,0,,83,BLEU,5.77/32.22/9.66/2.88/1.24/1.000/1139/1056
2TI,tam,mal,0,,83,CHRF3,48.90
2TI,tam,mal,0,,83,WER,66.22
2TI,tam,mal,0,,83,TER,92.03
2TI,tam,mal,0,,83,spBLEU,21.29
TIT,tam,mal,0,,46,BLEU,2.49/23.77/4.96/1.54/0.21/1.000/610/557
TIT,tam,mal,0,,46,CHRF3,41.21
TIT,tam,mal,0,,46,WER,70.59
TIT,tam,mal,0,,46,TER,98.57
TIT,tam,mal,0,,46,spBLEU,14.64
PHM,tam,mal,0,,25,BLEU,4.74/32.43/8.12/2.47/0.78/1.000/333/307
PHM,tam,mal,0,,25,CHRF3,49.29
PHM,tam,mal,0,,25,WER,66.61
PHM,tam,mal,0,,25,TER,91.08
PHM,tam,mal,0,,25,spBLEU,21.29
HEB,tam,mal,0,,303,BLEU,6.34/33.40/9.91/3.62/1.68/0.947/4311/4545
HEB,tam,mal,0,,303,CHRF3,46.03
HEB,tam,mal,0,,303,WER,62.76
HEB,tam,mal,0,,303,TER,88.22
HEB,tam,mal,0,,303,spBLEU,20.34
JAS,tam,mal,0,,108,BLEU,6.33/36.47/10.16/3.61/1.20/1.000/1574/1570
JAS,tam,mal,0,,108,CHRF3,49.96
JAS,tam,mal,0,,108,WER,54.60
JAS,tam,mal,0,,108,TER,84.15
JAS,tam,mal,0,,108,spBLEU,20.82
1PE,tam,mal,0,,105,BLEU,4.21/28.21/7.00/2.22/0.72/1.000/1563/1510
1PE,tam,mal,0,,105,CHRF3,45.28
1PE,tam,mal,0,,105,WER,68.59
1PE,tam,mal,0,,105,TER,94.93
1PE,tam,mal,0,,105,spBLEU,16.48
2PE,tam,mal,0,,61,BLEU,4.67/28.47/7.51/2.49/0.89/1.000/966/908
2PE,tam,mal,0,,61,CHRF3,45.35
2PE,tam,mal,0,,61,WER,71.19
2PE,tam,mal,0,,61,TER,93.11
2PE,tam,mal,0,,61,spBLEU,16.35
1JN,tam,mal,0,,105,BLEU,14.29/44.90/19.22/10.01/5.50/0.968/1588/1640
1JN,tam,mal,0,,105,CHRF3,57.56
1JN,tam,mal,0,,105,WER,50.00
1JN,tam,mal,0,,105,TER,75.11
1JN,tam,mal,0,,105,spBLEU,30.38
2JN,tam,mal,0,,13,BLEU,9.24/44.69/14.46/5.88/2.14/0.972/179/184
2JN,tam,mal,0,,13,CHRF3,53.89
2JN,tam,mal,0,,13,WER,50.74
2JN,tam,mal,0,,13,TER,75.31
2JN,tam,mal,0,,13,spBLEU,23.94
3JN,tam,mal,0,,15,BLEU,23.06/52.02/26.78/18.45/12.42/0.970/198/204
3JN,tam,mal,0,,15,CHRF3,56.82
3JN,tam,mal,0,,15,WER,45.81
3JN,tam,mal,0,,15,TER,64.00
3JN,tam,mal,0,,15,spBLEU,30.46
JUD,tam,mal,0,,25,BLEU,6.82/25.78/7.69/4.11/2.65/1.000/415/374
JUD,tam,mal,0,,25,CHRF3,47.03
JUD,tam,mal,0,,25,WER,78.24
JUD,tam,mal,0,,25,TER,98.75
JUD,tam,mal,0,,25,spBLEU,20.41
REV,tam,mal,0,,404,BLEU,10.95/41.80/16.25/6.79/3.11/1.000/7505/7408
REV,tam,mal,0,,404,CHRF3,53.24
REV,tam,mal,0,,404,WER,54.13
REV,tam,mal,0,,404,TER,79.77
REV,tam,mal,0,,404,spBLEU,28.21
