book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,grc,yut,0,,7169,BLEU,9.46/37.39/12.31/5.89/3.61/0.952/213891/224515
ALL,grc,yut,0,,7169,CHRF3,33.79
ALL,grc,yut,0,,7169,WER,73.81
ALL,grc,yut,0,,7169,TER,91.54
ALL,grc,yut,0,,7169,spBLEU,20.93
MAT,grc,yut,0,,1055,BLEU,21.54/46.35/24.05/16.08/12.00/1.000/30521/29832
MAT,grc,yut,0,,1055,CHRF3,44.12
MAT,grc,yut,0,,1055,WER,65.69
MAT,grc,yut,0,,1055,TER,81.62
MAT,grc,yut,0,,1055,spBLEU,32.54
LUK,grc,yut,0,,1124,BLEU,14.06/40.48/16.75/9.33/6.18/1.000/32351/31177
LUK,grc,yut,0,,1124,CHRF3,38.88
LUK,grc,yut,0,,1124,WER,72.13
LUK,grc,yut,0,,1124,TER,89.96
LUK,grc,yut,0,,1124,spBLEU,25.35
JHN,grc,yut,0,,855,BLEU,11.27/40.35/15.19/7.01/3.75/1.000/25672/23390
JHN,grc,yut,0,,855,CHRF3,38.39
JHN,grc,yut,0,,855,WER,76.11
JHN,grc,yut,0,,855,TER,94.02
JHN,grc,yut,0,,855,spBLEU,22.64
ACT,grc,yut,0,,984,BLEU,6.44/35.14/9.74/3.62/1.59/0.967/30163/31160
ACT,grc,yut,0,,984,CHRF3,33.04
ACT,grc,yut,0,,984,WER,76.82
ACT,grc,yut,0,,984,TER,94.15
ACT,grc,yut,0,,984,spBLEU,19.23
ROM,grc,yut,0,,427,BLEU,3.78/34.57/7.47/1.91/0.66/0.888/12582/14070
ROM,grc,yut,0,,427,CHRF3,29.47
ROM,grc,yut,0,,427,WER,75.74
ROM,grc,yut,0,,427,TER,92.96
ROM,grc,yut,0,,427,spBLEU,14.99
1CO,grc,yut,0,,437,BLEU,3.43/32.18/6.36/1.75/0.51/0.933/12608/13488
1CO,grc,yut,0,,437,CHRF3,28.52
1CO,grc,yut,0,,437,WER,77.74
1CO,grc,yut,0,,437,TER,95.46
1CO,grc,yut,0,,437,spBLEU,14.20
2CO,grc,yut,0,,252,BLEU,2.57/31.24/5.29/1.24/0.41/0.847/7773/9060
2CO,grc,yut,0,,252,CHRF3,27.84
2CO,grc,yut,0,,252,WER,74.96
2CO,grc,yut,0,,252,TER,93.90
2CO,grc,yut,0,,252,spBLEU,12.90
GAL,grc,yut,0,,149,BLEU,4.56/35.66/8.59/2.53/1.00/0.863/4131/4740
GAL,grc,yut,0,,149,CHRF3,30.06
GAL,grc,yut,0,,149,WER,74.69
GAL,grc,yut,0,,149,TER,92.40
GAL,grc,yut,0,,149,spBLEU,15.74
EPH,grc,yut,0,,152,BLEU,3.68/32.64/7.30/1.90/0.71/0.867/4099/4683
EPH,grc,yut,0,,152,CHRF3,28.62
EPH,grc,yut,0,,152,WER,76.45
EPH,grc,yut,0,,152,TER,93.88
EPH,grc,yut,0,,152,spBLEU,14.97
PHP,grc,yut,0,,104,BLEU,3.03/30.46/6.12/1.67/0.55/0.839/2850/3352
PHP,grc,yut,0,,104,CHRF3,27.85
PHP,grc,yut,0,,104,WER,77.58
PHP,grc,yut,0,,104,TER,95.17
PHP,grc,yut,0,,104,spBLEU,12.69
COL,grc,yut,0,,95,BLEU,3.11/33.09/6.39/1.92/0.53/0.812/2741/3312
COL,grc,yut,0,,95,CHRF3,27.90
COL,grc,yut,0,,95,WER,74.85
COL,grc,yut,0,,95,TER,92.77
COL,grc,yut,0,,95,spBLEU,14.56
1TH,grc,yut,0,,89,BLEU,4.02/29.73/6.24/1.98/0.71/1.000/2654/2594
1TH,grc,yut,0,,89,CHRF3,30.15
1TH,grc,yut,0,,89,WER,83.08
1TH,grc,yut,0,,89,TER,100.43
1TH,grc,yut,0,,89,spBLEU,13.32
2TH,grc,yut,0,,47,BLEU,5.83/33.71/8.68/3.37/1.40/0.957/1430/1493
2TH,grc,yut,0,,47,CHRF3,32.04
2TH,grc,yut,0,,47,WER,76.03
2TH,grc,yut,0,,47,TER,92.51
2TH,grc,yut,0,,47,spBLEU,16.92
1TI,grc,yut,0,,113,BLEU,3.29/34.07/6.97/1.78/0.63/0.816/3211/3863
1TI,grc,yut,0,,113,CHRF3,28.67
1TI,grc,yut,0,,113,WER,74.01
1TI,grc,yut,0,,113,TER,92.26
1TI,grc,yut,0,,113,spBLEU,15.30
2TI,grc,yut,0,,83,BLEU,3.35/32.76/6.89/1.95/0.49/0.874/2479/2812
2TI,grc,yut,0,,83,CHRF3,28.62
2TI,grc,yut,0,,83,WER,74.75
2TI,grc,yut,0,,83,TER,92.92
2TI,grc,yut,0,,83,spBLEU,13.93
TIT,grc,yut,0,,46,BLEU,3.00/33.33/6.21/1.53/0.79/0.752/1398/1796
TIT,grc,yut,0,,46,CHRF3,26.78
TIT,grc,yut,0,,46,WER,70.59
TIT,grc,yut,0,,46,TER,90.60
