book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,npi,taj,0,,250,BLEU,10.50/33.37/15.43/8.67/5.27/0.848/4792/5581
ALL,npi,taj,0,,250,CHRF3,38.45
ALL,npi,taj,0,,250,WER,66.07
ALL,npi,taj,0,,250,TER,85.37
ALL,npi,taj,0,,250,spBLEU,27.92
MAT,npi,taj,0,,42,BLEU,14.58/36.84/20.00/11.68/7.83/0.905/752/827
MAT,npi,taj,0,,42,CHRF3,41.72
MAT,npi,taj,0,,42,WER,63.02
MAT,npi,taj,0,,42,TER,81.59
MAT,npi,taj,0,,42,spBLEU,32.31
2JN,npi,taj,0,,1,BLEU,1.68/25.00/16.67/12.50/12.50/0.105/4/13
2JN,npi,taj,0,,1,CHRF3,21.45
2JN,npi,taj,0,,1,WER,70.65
2JN,npi,taj,0,,1,TER,92.31
2JN,npi,taj,0,,1,spBLEU,8.58
MRK,npi,taj,0,,25,BLEU,17.23/44.63/25.56/15.87/9.63/0.843/428/501
MRK,npi,taj,0,,25,CHRF3,47.06
MRK,npi,taj,0,,25,WER,60.15
MRK,npi,taj,0,,25,TER,74.49
MRK,npi,taj,0,,25,spBLEU,37.92
LUK,npi,taj,0,,32,BLEU,13.27/34.63/16.91/10.57/7.16/0.915/641/698
LUK,npi,taj,0,,32,CHRF3,40.09
LUK,npi,taj,0,,32,WER,65.78
LUK,npi,taj,0,,32,TER,85.99
LUK,npi,taj,0,,32,spBLEU,29.86
JHN,npi,taj,0,,32,BLEU,14.35/38.82/20.18/12.67/8.73/0.837/577/680
JHN,npi,taj,0,,32,CHRF3,40.97
JHN,npi,taj,0,,32,WER,63.53
JHN,npi,taj,0,,32,TER,81.50
JHN,npi,taj,0,,32,spBLEU,33.27
ACT,npi,taj,0,,34,BLEU,7.44/27.45/11.33/5.82/3.09/0.860/652/750
ACT,npi,taj,0,,34,CHRF3,35.96
ACT,npi,taj,0,,34,WER,67.12
ACT,npi,taj,0,,34,TER,87.60
ACT,npi,taj,0,,34,spBLEU,23.87
JUD,npi,taj,0,,1,BLEU,2.12/33.33/6.90/1.79/0.93/0.480/30/52
JUD,npi,taj,0,,1,CHRF3,36.90
JUD,npi,taj,0,,1,WER,65.74
JUD,npi,taj,0,,1,TER,86.54
JUD,npi,taj,0,,1,spBLEU,20.79
1CO,npi,taj,0,,15,BLEU,3.37/32.44/11.90/4.10/0.28/0.736/225/294
1CO,npi,taj,0,,15,CHRF3,32.44
1CO,npi,taj,0,,15,WER,65.79
1CO,npi,taj,0,,15,TER,86.33
1CO,npi,taj,0,,15,spBLEU,21.95
HEB,npi,taj,0,,8,BLEU,2.95/25.28/7.06/2.47/0.65/0.718/178/237
HEB,npi,taj,0,,8,CHRF3,29.53
HEB,npi,taj,0,,8,WER,70.03
HEB,npi,taj,0,,8,TER,89.13
HEB,npi,taj,0,,8,spBLEU,15.16
2TH,npi,taj,0,,1,BLEU,3.18/30.43/9.09/2.38/1.25/0.593/23/35
2TH,npi,taj,0,,1,CHRF3,39.85
2TH,npi,taj,0,,1,WER,74.46
2TH,npi,taj,0,,1,TER,91.18
2TH,npi,taj,0,,1,spBLEU,26.11
ROM,npi,taj,0,,8,BLEU,6.86/28.36/10.88/4.32/1.69/0.995/201/202
ROM,npi,taj,0,,8,CHRF3,42.10
ROM,npi,taj,0,,8,WER,73.03
ROM,npi,taj,0,,8,TER,94.85
ROM,npi,taj,0,,8,spBLEU,29.32
GAL,npi,taj,0,,3,BLEU,12.88/46.75/24.32/16.90/10.29/0.610/77/115
GAL,npi,taj,0,,3,CHRF3,42.15
GAL,npi,taj,0,,3,WER,59.24
GAL,npi,taj,0,,3,TER,74.34
GAL,npi,taj,0,,3,spBLEU,28.90
1TI,npi,taj,0,,6,BLEU,6.22/33.94/13.59/5.15/2.20/0.732/109/143
1TI,npi,taj,0,,6,CHRF3,36.01
1TI,npi,taj,0,,6,WER,72.58
1TI,npi,taj,0,,6,TER,85.40
1TI,npi,taj,0,,6,spBLEU,24.72
JAS,npi,taj,0,,4,BLEU,10.95/30.38/16.00/9.86/7.46/0.796/79/97
JAS,npi,taj,0,,4,CHRF3,36.10
JAS,npi,taj,0,,4,WER,66.87
JAS,npi,taj,0,,4,TER,89.36
JAS,npi,taj,0,,4,spBLEU,26.13
REV,npi,taj,0,,12,BLEU,4.42/23.73/7.57/3.08/1.07/0.895/316/351
REV,npi,taj,0,,12,CHRF3,33.51
REV,npi,taj,0,,12,WER,71.01
REV,npi,taj,0,,12,TER,93.43
REV,npi,taj,0,,12,spBLEU,21.19
EPH,npi,taj,0,,3,BLEU,9.12/37.93/19.23/13.04/10.00/0.519/29/48
EPH,npi,taj,0,,3,CHRF3,33.65
EPH,npi,taj,0,,3,WER,59.68
EPH,npi,taj,0,,3,TER,80.85
EPH,npi,taj,0,,3,spBLEU,18.91
2TI,npi,taj,0,,1,BLEU,2.44/18.18/2.38/1.25/0.66/1.000/22/19
2TI,npi,taj,0,,1,CHRF3,26.42
2TI,npi,taj,0,,1,WER,101.02
2TI,npi,taj,0,,1,TER,105.26
2TI,npi,taj,0,,1,spBLEU,6.78
2CO,npi,taj,0,,5,BLEU,1.43/24.49/2.15/0.57/0.30/0.824/98/117
2CO,npi,taj,0,,5,CHRF3,33.18
2CO,npi,taj,0,,5,WER,73.77
2CO,npi,taj,0,,5,TER,94.83
2CO,npi,taj,0,,5,spBLEU,18.78
PHP,npi,taj,0,,3,BLEU,4.38/20.93/7.23/3.75/0.65/1.000/86/67
PHP,npi,taj,0,,3,CHRF3,31.19
PHP,npi,taj,0,,3,WER,81.73
PHP,npi,taj,0,,3,TER,110.61
PHP,npi,taj,0,,3,spBLEU,16.74
TIT,npi,taj,0,,3,BLEU,7.21/33.33/11.76/4.17/2.22/0.929/54/58
TIT,npi,taj,0,,3,CHRF3,39.58
TIT,npi,taj,0,,3,WER,66.05
TIT,npi,taj,0,,3,TER,86.21
TIT,npi,taj,0,,3,spBLEU,25.54
1PE,npi,taj,0,,2,BLEU,9.93/40.00/18.42/11.11/5.88/0.670/40/56
1PE,npi,taj,0,,2,CHRF3,33.04
1PE,npi,taj,0,,2,WER,61.77
1PE,npi,taj,0,,2,TER,83.33
1PE,npi,taj,0,,2,spBLEU,21.13
2PE,npi,taj,0,,3,BLEU,2.53/19.70/4.76/1.67/0.88/0.739/66/86
2PE,npi,taj,0,,3,CHRF3,31.04
2PE,npi,taj,0,,3,WER,74.09
2PE,npi,taj,0,,3,TER,91.67
2PE,npi,taj,0,,3,spBLEU,17.62
COL,npi,taj,0,,3,BLEU,2.22/17.65/2.08/1.11/0.60/1.000/51/46
COL,npi,taj,0,,3,CHRF3,33.50
COL,npi,taj,0,,3,WER,79.43
COL,npi,taj,0,,3,TER,100.00
COL,npi,taj,0,,3,spBLEU,18.17
1JN,npi,taj,0,,3,BLEU,12.40/51.85/27.45/16.67/13.33/0.523/54/89
1JN,npi,taj,0,,3,CHRF3,39.11
1JN,npi,taj,0,,3,WER,65.38
1JN,npi,taj,0,,3,TER,80.68
1JN,npi,taj,0,,3,spBLEU,29.97
