book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tpi,yut,0,,7170,BLEU,15.27/48.12/20.24/10.28/6.17/0.968/217883/224859
ALL,tpi,yut,0,,7170,CHRF3,41.51
ALL,tpi,yut,0,,7170,WER,62.35
ALL,tpi,yut,0,,7170,TER,79.50
ALL,tpi,yut,0,,7170,spBLEU,30.04
MAT,tpi,yut,0,,1055,BLEU,28.84/56.21/32.90/22.36/16.73/1.000/30273/29832
MAT,tpi,yut,0,,1055,CHRF3,51.87
MAT,tpi,yut,0,,1055,WER,53.67
MAT,tpi,yut,0,,1055,TER,68.59
MAT,tpi,yut,0,,1055,spBLEU,42.25
LUK,tpi,yut,0,,1124,BLEU,21.30/51.66/26.06/15.29/10.00/1.000/32027/31177
LUK,tpi,yut,0,,1124,CHRF3,47.48
LUK,tpi,yut,0,,1124,WER,58.91
LUK,tpi,yut,0,,1124,TER,75.54
LUK,tpi,yut,0,,1124,spBLEU,35.60
JHN,tpi,yut,0,,865,BLEU,19.55/52.53/25.23/13.57/8.12/1.000/24496/23659
JHN,tpi,yut,0,,865,CHRF3,46.48
JHN,tpi,yut,0,,865,WER,59.77
JHN,tpi,yut,0,,865,TER,76.56
JHN,tpi,yut,0,,865,spBLEU,33.92
ACT,tpi,yut,0,,981,BLEU,11.94/45.79/17.58/7.76/3.86/0.958/29850/31129
ACT,tpi,yut,0,,981,CHRF3,40.43
ACT,tpi,yut,0,,981,WER,64.40
ACT,tpi,yut,0,,981,TER,81.80
ACT,tpi,yut,0,,981,spBLEU,28.79
ROM,tpi,yut,0,,428,BLEU,9.35/44.72/15.07/5.49/2.32/0.971/13776/14178
ROM,tpi,yut,0,,428,CHRF3,37.28
ROM,tpi,yut,0,,428,WER,67.34
ROM,tpi,yut,0,,428,TER,83.90
ROM,tpi,yut,0,,428,spBLEU,23.08
1CO,tpi,yut,0,,435,BLEU,8.73/44.14/14.28/5.32/1.94/0.972/13115/13488
1CO,tpi,yut,0,,435,CHRF3,37.02
1CO,tpi,yut,0,,435,WER,67.01
1CO,tpi,yut,0,,435,TER,83.89
1CO,tpi,yut,0,,435,spBLEU,23.80
2CO,tpi,yut,0,,252,BLEU,6.85/40.79/11.89/3.83/1.44/0.952/8673/9097
