book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,hin,pan,0,,250,BLEU,32.20/63.50/39.02/25.48/17.03/1.000/6729/6712
ALL,hin,pan,0,,250,CHRF3,56.14
ALL,hin,pan,0,,250,WER,41.95
ALL,hin,pan,0,,250,TER,54.53
ALL,hin,pan,0,,250,spBLEU,41.94
ISA,hin,pan,0,,10,BLEU,20.40/55.45/27.97/14.95/8.25/0.975/321/329
ISA,hin,pan,0,,10,CHRF3,45.10
ISA,hin,pan,0,,10,WER,55.08
ISA,hin,pan,0,,10,TER,68.86
ISA,hin,pan,0,,10,spBLEU,28.17
GAL,hin,pan,0,,3,BLEU,36.87/64.15/42.00/31.91/25.00/0.963/53/55
GAL,hin,pan,0,,3,CHRF3,55.75
GAL,hin,pan,0,,3,WER,33.65
GAL,hin,pan,0,,3,TER,51.92
GAL,hin,pan,0,,3,spBLEU,40.95
ZEC,hin,pan,0,,1,BLEU,6.06/37.21/11.90/2.44/1.25/1.000/43/32
ZEC,hin,pan,0,,1,CHRF3,35.93
ZEC,hin,pan,0,,1,WER,86.07
ZEC,hin,pan,0,,1,TER,107.41
ZEC,hin,pan,0,,1,spBLEU,17.88
2PE,hin,pan,0,,3,BLEU,28.86/59.79/34.04/23.08/14.77/1.000/97/93
2PE,hin,pan,0,,3,CHRF3,56.79
2PE,hin,pan,0,,3,WER,48.31
2PE,hin,pan,0,,3,TER,62.92
2PE,hin,pan,0,,3,spBLEU,40.63
1SA,hin,pan,0,,6,BLEU,38.53/70.95/47.40/34.73/23.60/0.946/179/189
1SA,hin,pan,0,,6,CHRF3,60.22
1SA,hin,pan,0,,6,WER,33.70
1SA,hin,pan,0,,6,TER,44.81
1SA,hin,pan,0,,6,spBLEU,49.36
ACT,hin,pan,0,,8,BLEU,33.56/66.93/41.46/26.47/17.83/0.992/254/256
ACT,hin,pan,0,,8,CHRF3,57.59
ACT,hin,pan,0,,8,WER,42.84
ACT,hin,pan,0,,8,TER,52.87
ACT,hin,pan,0,,8,spBLEU,41.21
PSA,hin,pan,0,,23,BLEU,29.04/61.18/35.82/22.87/14.18/1.000/492/488
PSA,hin,pan,0,,23,CHRF3,50.63
PSA,hin,pan,0,,23,WER,47.49
PSA,hin,pan,0,,23,TER,59.32
PSA,hin,pan,0,,23,spBLEU,36.33
JER,hin,pan,0,,13,BLEU,26.47/60.29/34.18/21.20/14.36/0.941/408/433
JER,hin,pan,0,,13,CHRF3,49.16
JER,hin,pan,0,,13,WER,48.96
JER,hin,pan,0,,13,TER,62.50
JER,hin,pan,0,,13,spBLEU,36.02
LEV,hin,pan,0,,6,BLEU,35.97/68.45/42.54/28.57/20.12/1.000/187/186
LEV,hin,pan,0,,6,CHRF3,60.02
LEV,hin,pan,0,,6,WER,36.56
LEV,hin,pan,0,,6,TER,45.51
LEV,hin,pan,0,,6,spBLEU,45.35
HEB,hin,pan,0,,4,BLEU,25.23/64.04/35.45/18.87/9.80/0.991/114/115
HEB,hin,pan,0,,4,CHRF3,53.02
HEB,hin,pan,0,,4,WER,48.31
HEB,hin,pan,0,,4,TER,55.96
HEB,hin,pan,0,,4,spBLEU,35.49
JHN,hin,pan,0,,8,BLEU,19.39/59.67/32.37/16.97/9.55/0.820/181/217
JHN,hin,pan,0,,8,CHRF3,41.80
JHN,hin,pan,0,,8,WER,46.92
JHN,hin,pan,0,,8,TER,65.35
JHN,hin,pan,0,,8,spBLEU,25.69
PRO,hin,pan,0,,9,BLEU,33.20/62.94/39.55/27.20/18.97/0.986/143/145
PRO,hin,pan,0,,9,CHRF3,54.37
PRO,hin,pan,0,,9,WER,36.02
PRO,hin,pan,0,,9,TER,45.32
PRO,hin,pan,0,,9,spBLEU,41.67
HAB,hin,pan,0,,1,BLEU,9.67/29.41/12.50/6.67/3.57/1.000/17/13
HAB,hin,pan,0,,1,CHRF3,37.08
HAB,hin,pan,0,,1,WER,68.85
HAB,hin,pan,0,,1,TER,91.67
HAB,hin,pan,0,,1,spBLEU,21.68
EZR,hin,pan,0,,4,BLEU,33.64/69.39/46.67/29.27/13.51/1.000/49/48
EZR,hin,pan,0,,4,CHRF3,63.49
EZR,hin,pan,0,,4,WER,25.09
EZR,hin,pan,0,,4,TER,53.85
EZR,hin,pan,0,,4,spBLEU,54.82
2SA,hin,pan,0,,2,BLEU,33.54/58.75/38.46/27.63/20.27/1.000/80/72
2SA,hin,pan,0,,2,CHRF3,55.51
2SA,hin,pan,0,,2,WER,57.01
2SA,hin,pan,0,,2,TER,62.12
2SA,hin,pan,0,,2,spBLEU,37.30
GEN,hin,pan,0,,8,BLEU,30.56/61.69/34.72/23.24/17.51/1.000/201/192
GEN,hin,pan,0,,8,CHRF3,56.57
GEN,hin,pan,0,,8,WER,42.55
GEN,hin,pan,0,,8,TER,57.61
GEN,hin,pan,0,,8,spBLEU,37.10
1TI,hin,pan,0,,1,BLEU,9.28/36.59/15.00/5.13/2.63/1.000/41/32
1TI,hin,pan,0,,1,CHRF3,46.20
1TI,hin,pan,0,,1,WER,73.83
1TI,hin,pan,0,,1,TER,103.33
1TI,hin,pan,0,,1,spBLEU,8.72
