book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,kyc,hui,0,,3099,BLEU,4.75/27.05/7.53/2.56/0.97/1.000/106790/102709
ALL,kyc,hui,0,,3099,CHRF3,39.65
ALL,kyc,hui,0,,3099,WER,76.32
ALL,kyc,hui,0,,3099,TER,100.72
ALL,kyc,hui,0,,3099,spBLEU,14.02
ROM,kyc,hui,0,,425,BLEU,5.58/29.59/8.97/3.11/1.17/1.000/14987/14820
ROM,kyc,hui,0,,425,CHRF3,41.85
ROM,kyc,hui,0,,425,WER,74.03
ROM,kyc,hui,0,,425,TER,97.88
ROM,kyc,hui,0,,425,spBLEU,16.19
1CO,kyc,hui,0,,430,BLEU,4.29/25.87/6.87/2.26/0.84/1.000/13409/12837
1CO,kyc,hui,0,,430,CHRF3,38.10
1CO,kyc,hui,0,,430,WER,76.73
1CO,kyc,hui,0,,430,TER,102.18
1CO,kyc,hui,0,,430,spBLEU,13.15
2CO,kyc,hui,0,,251,BLEU,3.57/25.41/6.12/1.84/0.56/1.000/8905/8043
2CO,kyc,hui,0,,251,CHRF3,39.00
2CO,kyc,hui,0,,251,WER,78.64
2CO,kyc,hui,0,,251,TER,105.02
2CO,kyc,hui,0,,251,spBLEU,12.27
GAL,kyc,hui,0,,147,BLEU,6.94/29.26/9.73/4.00/2.03/1.000/4864/4552
GAL,kyc,hui,0,,147,CHRF3,41.61
GAL,kyc,hui,0,,147,WER,78.47
GAL,kyc,hui,0,,147,TER,100.43
GAL,kyc,hui,0,,147,spBLEU,15.74
EPH,kyc,hui,0,,150,BLEU,5.42/27.62/8.11/3.11/1.24/1.000/4479/4346
EPH,kyc,hui,0,,150,CHRF3,40.18
EPH,kyc,hui,0,,150,WER,74.64
EPH,kyc,hui,0,,150,TER,98.20
EPH,kyc,hui,0,,150,spBLEU,14.84
PHP,kyc,hui,0,,102,BLEU,3.75/25.97/6.48/2.01/0.58/1.000/3234/2951
PHP,kyc,hui,0,,102,CHRF3,38.62
PHP,kyc,hui,0,,102,WER,78.78
PHP,kyc,hui,0,,102,TER,103.90
PHP,kyc,hui,0,,102,spBLEU,12.77
COL,kyc,hui,0,,92,BLEU,3.53/27.42/6.38/1.90/0.66/0.919/2867/3109
COL,kyc,hui,0,,92,CHRF3,36.91
COL,kyc,hui,0,,92,WER,75.02
COL,kyc,hui,0,,92,TER,96.91
COL,kyc,hui,0,,92,spBLEU,12.90
1TH,kyc,hui,0,,87,BLEU,4.34/29.15/8.60/2.63/0.54/1.000/2679/2609
1TH,kyc,hui,0,,87,CHRF3,41.39
1TH,kyc,hui,0,,87,WER,70.18
1TH,kyc,hui,0,,87,TER,95.86
1TH,kyc,hui,0,,87,spBLEU,15.35
2TH,kyc,hui,0,,46,BLEU,4.79/27.31/7.83/2.78/0.89/1.000/1604/1501
2TH,kyc,hui,0,,46,CHRF3,41.16
2TH,kyc,hui,0,,46,WER,74.36
2TH,kyc,hui,0,,46,TER,102.04
2TH,kyc,hui,0,,46,spBLEU,15.31
1TI,kyc,hui,0,,108,BLEU,4.38/24.63/7.02/2.22/0.96/1.000/4084/3457
1TI,kyc,hui,0,,108,CHRF3,41.75
1TI,kyc,hui,0,,108,WER,84.58
1TI,kyc,hui,0,,108,TER,110.66
1TI,kyc,hui,0,,108,spBLEU,13.33
