book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,grc,pan,0,,3168,BLEU,18.05/50.56/23.91/12.54/7.01/1.000/83776/81535
ALL,grc,pan,0,,3168,CHRF3,44.12
ALL,grc,pan,0,,3168,WER,54.99
ALL,grc,pan,0,,3168,TER,69.97
ALL,grc,pan,0,,3168,spBLEU,24.34
ROM,grc,pan,0,,430,BLEU,18.10/51.34/24.13/12.58/6.88/1.000/11009/10891
ROM,grc,pan,0,,430,CHRF3,44.25
ROM,grc,pan,0,,430,WER,53.90
ROM,grc,pan,0,,430,TER,69.54
ROM,grc,pan,0,,430,spBLEU,24.38
1CO,grc,pan,0,,437,BLEU,18.10/50.01/24.08/12.55/7.10/1.000/10795/10224
1CO,grc,pan,0,,437,CHRF3,44.81
1CO,grc,pan,0,,437,WER,54.01
1CO,grc,pan,0,,437,TER,69.57
1CO,grc,pan,0,,437,spBLEU,23.90
2CO,grc,pan,0,,255,BLEU,13.17/45.63/18.70/8.52/4.14/1.000/7164/6899
2CO,grc,pan,0,,255,CHRF3,39.94
2CO,grc,pan,0,,255,WER,61.05
2CO,grc,pan,0,,255,TER,75.95
2CO,grc,pan,0,,255,spBLEU,18.34
GAL,grc,pan,0,,149,BLEU,17.77/52.14/23.60/12.08/6.70/1.000/3594/3591
GAL,grc,pan,0,,149,CHRF3,44.73
GAL,grc,pan,0,,149,WER,53.66
GAL,grc,pan,0,,149,TER,69.54
GAL,grc,pan,0,,149,spBLEU,26.21
EPH,grc,pan,0,,155,BLEU,19.34/50.12/24.38/13.69/8.36/1.000/3444/3389
EPH,grc,pan,0,,155,CHRF3,45.05
EPH,grc,pan,0,,155,WER,54.26
EPH,grc,pan,0,,155,TER,70.50
EPH,grc,pan,0,,155,spBLEU,25.30
PHP,grc,pan,0,,104,BLEU,13.86/44.10/18.98/9.28/4.76/1.000/2644/2464
PHP,grc,pan,0,,104,CHRF3,39.99
PHP,grc,pan,0,,104,WER,60.78
PHP,grc,pan,0,,104,TER,78.51
PHP,grc,pan,0,,104,spBLEU,18.86
COL,grc,pan,0,,95,BLEU,14.52/49.12/21.16/9.57/4.47/1.000/2321/2255
COL,grc,pan,0,,95,CHRF3,41.66
COL,grc,pan,0,,95,WER,58.27
COL,grc,pan,0,,95,TER,71.76
COL,grc,pan,0,,95,spBLEU,20.64
1TH,grc,pan,0,,89,BLEU,21.20/54.33/27.63/15.35/8.77/1.000/2159/2115
1TH,grc,pan,0,,89,CHRF3,48.70
1TH,grc,pan,0,,89,WER,53.48
1TH,grc,pan,0,,89,TER,66.93
1TH,grc,pan,0,,89,spBLEU,27.71
2TH,grc,pan,0,,47,BLEU,18.81/53.51/25.57/13.41/8.22/0.954/1138/1191
2TH,grc,pan,0,,47,CHRF3,44.72
2TH,grc,pan,0,,47,WER,54.28
2TH,grc,pan,0,,47,TER,68.03
2TH,grc,pan,0,,47,spBLEU,22.47
1TI,grc,pan,0,,113,BLEU,16.58/48.50/20.94/11.14/6.68/1.000/2658/2652
1TI,grc,pan,0,,113,CHRF3,40.55
1TI,grc,pan,0,,113,WER,57.29
1TI,grc,pan,0,,113,TER,73.02
1TI,grc,pan,0,,113,spBLEU,21.54
2TI,grc,pan,0,,83,BLEU,17.26/49.07/22.94/12.09/6.52/1.000/1936/1879
2TI,grc,pan,0,,83,CHRF3,42.32
2TI,grc,pan,0,,83,WER,56.33
2TI,grc,pan,0,,83,TER,70.20
2TI,grc,pan,0,,83,spBLEU,23.17
TIT,grc,pan,0,,46,BLEU,13.60/44.96/19.29/9.07/4.35/1.000/1150/1108
TIT,grc,pan,0,,46,CHRF3,38.25
TIT,grc,pan,0,,46,WER,60.50
TIT,grc,pan,0,,46,TER,74.25
TIT,grc,pan,0,,46,spBLEU,18.65
PHM,grc,pan,0,,25,BLEU,11.78/41.79/16.44/7.61/3.69/1.000/536/512
PHM,grc,pan,0,,25,CHRF3,36.85
PHM,grc,pan,0,,25,WER,64.51
PHM,grc,pan,0,,25,TER,81.78
PHM,grc,pan,0,,25,spBLEU,16.94
HEB,grc,pan,0,,303,BLEU,15.66/47.82/21.55/10.53/5.55/1.000/8082/7866
HEB,grc,pan,0,,303,CHRF3,41.24
HEB,grc,pan,0,,303,WER,58.84
HEB,grc,pan,0,,303,TER,74.00
HEB,grc,pan,0,,303,spBLEU,22.60
JAS,grc,pan,0,,108,BLEU,19.38/51.84/25.50/13.99/7.91/0.991/2739/2764
JAS,grc,pan,0,,108,CHRF3,44.25
JAS,grc,pan,0,,108,WER,51.02
JAS,grc,pan,0,,108,TER,66.21
JAS,grc,pan,0,,108,spBLEU,24.81
1PE,grc,pan,0,,105,BLEU,15.94/47.20/21.78/11.02/5.79/0.996/2786/2797
1PE,grc,pan,0,,105,CHRF3,41.46
1PE,grc,pan,0,,105,WER,59.17
1PE,grc,pan,0,,105,TER,73.72
1PE,grc,pan,0,,105,spBLEU,21.55
2PE,grc,pan,0,,61,BLEU,15.59/45.12/20.14/10.48/6.20/1.000/1764/1743
2PE,grc,pan,0,,61,CHRF3,40.29
2PE,grc,pan,0,,61,WER,58.25
2PE,grc,pan,0,,61,TER,73.97
2PE,grc,pan,0,,61,spBLEU,19.53
1JN,grc,pan,0,,105,BLEU,29.80/64.25/36.95/23.00/14.43/1.000/3066/2977
1JN,grc,pan,0,,105,CHRF3,56.92
1JN,grc,pan,0,,105,WER,42.98
1JN,grc,pan,0,,105,TER,54.80
1JN,grc,pan,0,,105,spBLEU,34.89
2JN,grc,pan,0,,13,BLEU,15.82/52.35/23.55/10.19/4.98/1.000/340/327
2JN,grc,pan,0,,13,CHRF3,41.77
2JN,grc,pan,0,,13,WER,56.38
2JN,grc,pan,0,,13,TER,68.45
2JN,grc,pan,0,,13,spBLEU,18.74
3JN,grc,pan,0,,15,BLEU,12.38/47.54/20.51/7.74/3.12/1.000/366/360
3JN,grc,pan,0,,15,CHRF3,41.64
3JN,grc,pan,0,,15,WER,55.81
3JN,grc,pan,0,,15,TER,75.29
3JN,grc,pan,0,,15,spBLEU,21.51
JUD,grc,pan,0,,25,BLEU,17.78/48.67/23.45/13.00/7.11/0.987/750/760
JUD,grc,pan,0,,25,CHRF3,42.35
JUD,grc,pan,0,,25,WER,55.86
JUD,grc,pan,0,,25,TER,71.15
JUD,grc,pan,0,,25,spBLEU,21.11
REV,grc,pan,0,,405,BLEU,21.17/54.62/27.66/15.17/8.75/1.000/13335/12771
REV,grc,pan,0,,405,CHRF3,47.83
REV,grc,pan,0,,405,WER,49.78
REV,grc,pan,0,,405,TER,64.84
REV,grc,pan,0,,405,spBLEU,28.85
