book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tpi,yut,0,,3145,BLEU,15.71/50.70/21.90/10.36/5.29/1.000/113792/109062
ALL,tpi,yut,0,,3145,CHRF3,47.56
ALL,tpi,yut,0,,3145,WER,62.46
ALL,tpi,yut,0,,3145,TER,79.08
ALL,tpi,yut,0,,3145,spBLEU,32.99
ROM,tpi,yut,0,,428,BLEU,16.17/50.79/22.44/10.83/5.54/1.000/15095/14178
ROM,tpi,yut,0,,428,CHRF3,48.56
ROM,tpi,yut,0,,428,WER,63.83
ROM,tpi,yut,0,,428,TER,80.03
ROM,tpi,yut,0,,428,spBLEU,32.65
1CO,tpi,yut,0,,435,BLEU,15.58/50.80/21.78/10.30/5.16/1.000/14336/13488
1CO,tpi,yut,0,,435,CHRF3,47.21
1CO,tpi,yut,0,,435,WER,61.52
1CO,tpi,yut,0,,435,TER,79.03
1CO,tpi,yut,0,,435,spBLEU,33.17
2CO,tpi,yut,0,,252,BLEU,13.47/48.52/19.45/8.48/4.11/1.000/9687/9097
2CO,tpi,yut,0,,252,CHRF3,46.10
2CO,tpi,yut,0,,252,WER,65.20
2CO,tpi,yut,0,,252,TER,82.50
2CO,tpi,yut,0,,252,spBLEU,29.96
GAL,tpi,yut,0,,149,BLEU,19.34/54.08/25.49/13.38/7.59/1.000/4954/4740
GAL,tpi,yut,0,,149,CHRF3,50.55
GAL,tpi,yut,0,,149,WER,60.29
GAL,tpi,yut,0,,149,TER,75.33
GAL,tpi,yut,0,,149,spBLEU,35.44
EPH,tpi,yut,0,,152,BLEU,15.64/51.05/22.04/10.27/5.17/1.000/4862/4683
EPH,tpi,yut,0,,152,CHRF3,47.69
EPH,tpi,yut,0,,152,WER,62.58
EPH,tpi,yut,0,,152,TER,78.29
EPH,tpi,yut,0,,152,spBLEU,32.73
PHP,tpi,yut,0,,103,BLEU,12.27/48.34/18.16/8.03/3.73/0.963/3231/3352
PHP,tpi,yut,0,,103,CHRF3,42.79
PHP,tpi,yut,0,,103,WER,65.41
PHP,tpi,yut,0,,103,TER,81.91
PHP,tpi,yut,0,,103,spBLEU,28.61
COL,tpi,yut,0,,93,BLEU,12.98/49.16/19.44/8.16/3.69/0.996/3261/3273
COL,tpi,yut,0,,93,CHRF3,44.58
COL,tpi,yut,0,,93,WER,62.63
COL,tpi,yut,0,,93,TER,79.86
COL,tpi,yut,0,,93,spBLEU,29.99
