book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tpi,yut,0,,3145,BLEU,16.23/51.72/22.62/10.77/5.51/1.000/112040/109062
ALL,tpi,yut,0,,3145,CHRF3,47.99
ALL,tpi,yut,0,,3145,WER,61.26
ALL,tpi,yut,0,,3145,TER,77.69
ALL,tpi,yut,0,,3145,spBLEU,33.94
ROM,tpi,yut,0,,428,BLEU,16.29/51.25/22.60/10.84/5.61/1.000/15039/14178
ROM,tpi,yut,0,,428,CHRF3,48.92
ROM,tpi,yut,0,,428,WER,63.11
ROM,tpi,yut,0,,428,TER,79.55
ROM,tpi,yut,0,,428,spBLEU,33.10
1CO,tpi,yut,0,,435,BLEU,16.24/51.13/22.31/10.79/5.64/1.000/14416/13488
1CO,tpi,yut,0,,435,CHRF3,48.14
1CO,tpi,yut,0,,435,WER,60.95
1CO,tpi,yut,0,,435,TER,78.23
1CO,tpi,yut,0,,435,spBLEU,33.77
2CO,tpi,yut,0,,252,BLEU,13.42/48.81/19.82/8.48/3.95/1.000/9657/9097
2CO,tpi,yut,0,,252,CHRF3,46.37
2CO,tpi,yut,0,,252,WER,65.62
2CO,tpi,yut,0,,252,TER,82.54
2CO,tpi,yut,0,,252,spBLEU,30.04
GAL,tpi,yut,0,,149,BLEU,20.22/55.47/27.02/14.27/7.82/1.000/4887/4740
GAL,tpi,yut,0,,149,CHRF3,50.82
GAL,tpi,yut,0,,149,WER,59.28
GAL,tpi,yut,0,,149,TER,73.48
GAL,tpi,yut,0,,149,spBLEU,36.35
EPH,tpi,yut,0,,152,BLEU,15.67/51.41/21.78/10.21/5.27/1.000/4762/4683
EPH,tpi,yut,0,,152,CHRF3,47.51
EPH,tpi,yut,0,,152,WER,62.11
EPH,tpi,yut,0,,152,TER,78.12
EPH,tpi,yut,0,,152,spBLEU,33.03
PHP,tpi,yut,0,,103,BLEU,12.13/48.77/18.38/8.02/3.77/0.945/3172/3352
PHP,tpi,yut,0,,103,CHRF3,42.55
PHP,tpi,yut,0,,103,WER,65.49
PHP,tpi,yut,0,,103,TER,82.94
PHP,tpi,yut,0,,103,spBLEU,29.76
COL,tpi,yut,0,,93,BLEU,14.14/52.95/22.03/9.91/4.62/0.930/3052/3273
COL,tpi,yut,0,,93,CHRF3,45.38
COL,tpi,yut,0,,93,WER,60.71
COL,tpi,yut,0,,93,TER,75.98
COL,tpi,yut,0,,93,spBLEU,32.43
1TH,tpi,yut,0,,89,BLEU,16.81/51.41/22.42/11.33/6.11/1.000/2721/2594
1TH,tpi,yut,0,,89,CHRF3,48.18
1TH,tpi,yut,0,,89,WER,63.00
1TH,tpi,yut,0,,89,TER,78.69
1TH,tpi,yut,0,,89,spBLEU,34.20
2TH,tpi,yut,0,,47,BLEU,20.37/56.05/26.90/13.90/8.22/1.000/1504/1493
2TH,tpi,yut,0,,47,CHRF3,51.37
2TH,tpi,yut,0,,47,WER,56.28
2TH,tpi,yut,0,,47,TER,71.46
2TH,tpi,yut,0,,47,spBLEU,38.79
1TI,tpi,yut,0,,113,BLEU,13.70/49.11/19.79/8.49/4.27/1.000/3948/3863
1TI,tpi,yut,0,,113,CHRF3,46.04
1TI,tpi,yut,0,,113,WER,62.35
1TI,tpi,yut,0,,113,TER,79.40
1TI,tpi,yut,0,,113,spBLEU,31.94
2TI,tpi,yut,0,,83,BLEU,13.60/50.58/20.82/9.12/3.87/0.979/2754/2812
2TI,tpi,yut,0,,83,CHRF3,45.95
2TI,tpi,yut,0,,83,WER,59.75
2TI,tpi,yut,0,,83,TER,78.09
2TI,tpi,yut,0,,83,spBLEU,31.99
TIT,tpi,yut,0,,46,BLEU,14.75/49.66/20.56/9.47/5.05/0.992/1782/1796
TIT,tpi,yut,0,,46,CHRF3,46.35
TIT,tpi,yut,0,,46,WER,62.43
TIT,tpi,yut,0,,46,TER,80.21
TIT,tpi,yut,0,,46,spBLEU,32.55
PHM,tpi,yut,0,,25,BLEU,17.95/57.07/24.25/11.46/6.56/1.000/792/772
PHM,tpi,yut,0,,25,CHRF3,50.47
PHM,tpi,yut,0,,25,WER,54.48
PHM,tpi,yut,0,,25,TER,73.35
PHM,tpi,yut,0,,25,spBLEU,33.63
HEB,tpi,yut,0,,297,BLEU,15.16/51.22/21.96/9.85/4.76/1.000/10923/10772
HEB,tpi,yut,0,,297,CHRF3,47.07
HEB,tpi,yut,0,,297,WER,61.86
HEB,tpi,yut,0,,297,TER,78.10
HEB,tpi,yut,0,,297,spBLEU,33.81
JAS,tpi,yut,0,,108,BLEU,17.03/52.51/23.14/11.43/6.06/1.000/3889/3852
JAS,tpi,yut,0,,108,CHRF3,47.81
JAS,tpi,yut,0,,108,WER,59.93
JAS,tpi,yut,0,,108,TER,75.88
JAS,tpi,yut,0,,108,spBLEU,34.33
1PE,tpi,yut,0,,104,BLEU,16.18/52.97/23.34/11.16/5.34/0.982/3908/3979
1PE,tpi,yut,0,,104,CHRF3,47.79
1PE,tpi,yut,0,,104,WER,60.21
1PE,tpi,yut,0,,104,TER,76.36
1PE,tpi,yut,0,,104,spBLEU,34.22
2PE,tpi,yut,0,,61,BLEU,13.47/49.74/19.47/8.49/4.27/0.984/2547/2589
2PE,tpi,yut,0,,61,CHRF3,46.22
2PE,tpi,yut,0,,61,WER,63.58
2PE,tpi,yut,0,,61,TER,79.73
2PE,tpi,yut,0,,61,spBLEU,31.57
1JN,tpi,yut,0,,103,BLEU,23.73/56.40/29.63/17.55/10.81/1.000/3573/3276
1JN,tpi,yut,0,,103,CHRF3,54.82
1JN,tpi,yut,0,,103,WER,55.43
1JN,tpi,yut,0,,103,TER,69.73
1JN,tpi,yut,0,,103,spBLEU,40.47
2JN,tpi,yut,0,,13,BLEU,25.14/62.53/33.85/20.16/11.54/0.949/403/424
2JN,tpi,yut,0,,13,CHRF3,53.00
2JN,tpi,yut,0,,13,WER,54.56
2JN,tpi,yut,0,,13,TER,64.66
2JN,tpi,yut,0,,13,spBLEU,42.79
3JN,tpi,yut,0,,15,BLEU,19.65/51.25/25.71/13.94/8.12/1.000/439/422
3JN,tpi,yut,0,,15,CHRF3,50.36
3JN,tpi,yut,0,,15,WER,60.38
3JN,tpi,yut,0,,15,TER,76.66
3JN,tpi,yut,0,,15,spBLEU,36.70
JUD,tpi,yut,0,,25,BLEU,15.01/50.00/21.40/9.08/5.23/1.000/1184/1123
JUD,tpi,yut,0,,25,CHRF3,48.46
JUD,tpi,yut,0,,25,WER,67.48
JUD,tpi,yut,0,,25,TER,82.34
JUD,tpi,yut,0,,25,spBLEU,31.73
REV,tpi,yut,0,,404,BLEU,16.91/53.12/24.02/11.41/5.62/1.000/16688/16484
REV,tpi,yut,0,,404,CHRF3,48.87
REV,tpi,yut,0,,404,WER,58.02
REV,tpi,yut,0,,404,TER,74.94
