book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,spa,zat,0,,3164,BLEU,15.07/48.66/21.24/10.02/4.98/1.000/110511/102140
ALL,spa,zat,0,,3164,CHRF3,47.48
ALL,spa,zat,0,,3164,WER,65.40
ALL,spa,zat,0,,3164,TER,84.36
ALL,spa,zat,0,,3164,spBLEU,30.26
ROM,spa,zat,0,,431,BLEU,15.28/48.36/21.04/10.21/5.25/1.000/14911/13725
ROM,spa,zat,0,,431,CHRF3,47.96
ROM,spa,zat,0,,431,WER,64.62
ROM,spa,zat,0,,431,TER,84.53
ROM,spa,zat,0,,431,spBLEU,30.65
1CO,spa,zat,0,,435,BLEU,13.91/46.64/19.56/9.11/4.51/1.000/14389/13119
1CO,spa,zat,0,,435,CHRF3,46.93
1CO,spa,zat,0,,435,WER,67.04
1CO,spa,zat,0,,435,TER,86.10
1CO,spa,zat,0,,435,spBLEU,29.01
2CO,spa,zat,0,,256,BLEU,11.02/44.94/17.12/7.00/2.74/1.000/8585/8294
2CO,spa,zat,0,,256,CHRF3,43.39
2CO,spa,zat,0,,256,WER,67.11
2CO,spa,zat,0,,256,TER,87.53
2CO,spa,zat,0,,256,spBLEU,26.12
GAL,spa,zat,0,,149,BLEU,14.56/47.77/20.04/9.52/4.93/1.000/5110/4782
GAL,spa,zat,0,,149,CHRF3,46.78
GAL,spa,zat,0,,149,WER,65.19
GAL,spa,zat,0,,149,TER,86.40
GAL,spa,zat,0,,149,spBLEU,30.30
EPH,spa,zat,0,,155,BLEU,13.27/47.32/19.83/8.68/3.81/1.000/4689/4223
EPH,spa,zat,0,,155,CHRF3,47.19
EPH,spa,zat,0,,155,WER,67.27
EPH,spa,zat,0,,155,TER,87.52
EPH,spa,zat,0,,155,spBLEU,28.74
PHP,spa,zat,0,,104,BLEU,9.96/44.64/16.93/5.95/2.19/1.000/3235/2904
PHP,spa,zat,0,,104,CHRF3,44.67
PHP,spa,zat,0,,104,WER,67.65
PHP,spa,zat,0,,104,TER,90.63
PHP,spa,zat,0,,104,spBLEU,26.12
COL,spa,zat,0,,95,BLEU,13.80/48.17/20.18/8.96/4.16/1.000/3336/3133
COL,spa,zat,0,,95,CHRF3,45.95
COL,spa,zat,0,,95,WER,64.86
COL,spa,zat,0,,95,TER,85.18
COL,spa,zat,0,,95,spBLEU,29.24
1TH,spa,zat,0,,89,BLEU,14.24/49.28/21.18/9.35/4.22/1.000/2638/2485
1TH,spa,zat,0,,89,CHRF3,47.98
1TH,spa,zat,0,,89,WER,65.98
1TH,spa,zat,0,,89,TER,83.63
