book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,spa,zat,0,,7267,BLEU,13.00/45.92/18.31/8.21/4.14/1.000/225169/218713
ALL,spa,zat,0,,7267,CHRF3,42.36
ALL,spa,zat,0,,7267,WER,66.13
ALL,spa,zat,0,,7267,TER,86.01
ALL,spa,zat,0,,7267,spBLEU,26.46
MAT,spa,zat,0,,1071,BLEU,20.37/52.27/25.94/14.51/8.74/1.000/31642/30807
MAT,spa,zat,0,,1071,CHRF3,48.66
MAT,spa,zat,0,,1071,WER,58.43
MAT,spa,zat,0,,1071,TER,77.92
MAT,spa,zat,0,,1071,spBLEU,34.54
LUK,spa,zat,0,,1151,BLEU,16.77/49.59/22.56/11.38/6.22/1.000/33308/31624
LUK,spa,zat,0,,1151,CHRF3,46.89
LUK,spa,zat,0,,1151,WER,62.36
LUK,spa,zat,0,,1151,TER,82.47
LUK,spa,zat,0,,1151,spBLEU,31.34
JHN,spa,zat,0,,875,BLEU,16.20/49.41/21.93/10.79/5.89/1.000/24645/23078
JHN,spa,zat,0,,875,CHRF3,46.82
JHN,spa,zat,0,,875,WER,60.89
JHN,spa,zat,0,,875,TER,82.39
JHN,spa,zat,0,,875,spBLEU,31.12
ACT,spa,zat,0,,1006,BLEU,12.48/46.00/18.73/7.75/3.64/1.000/32728/31064
ACT,spa,zat,0,,1006,CHRF3,43.57
ACT,spa,zat,0,,1006,WER,67.22
ACT,spa,zat,0,,1006,TER,87.12
ACT,spa,zat,0,,1006,spBLEU,27.21
ROM,spa,zat,0,,431,BLEU,7.55/41.36/12.56/4.26/1.47/1.000/13877/13725
ROM,spa,zat,0,,431,CHRF3,37.50
ROM,spa,zat,0,,431,WER,72.07
ROM,spa,zat,0,,431,TER,90.44
ROM,spa,zat,0,,431,spBLEU,20.53
1CO,spa,zat,0,,435,BLEU,8.99/41.33/13.49/5.11/2.29/1.000/13292/13119
1CO,spa,zat,0,,435,CHRF3,37.89
1CO,spa,zat,0,,435,WER,70.51
1CO,spa,zat,0,,435,TER,89.41
1CO,spa,zat,0,,435,spBLEU,21.36
2CO,spa,zat,0,,256,BLEU,6.21/40.44/11.93/3.51/1.06/0.953/7910/8294
2CO,spa,zat,0,,256,CHRF3,34.97
2CO,spa,zat,0,,256,WER,70.74
2CO,spa,zat,0,,256,TER,90.25
2CO,spa,zat,0,,256,spBLEU,18.89
GAL,spa,zat,0,,149,BLEU,7.54/43.20/13.40/4.79/1.51/0.937/4491/4782
GAL,spa,zat,0,,149,CHRF3,36.67
GAL,spa,zat,0,,149,WER,68.26
GAL,spa,zat,0,,149,TER,87.44
GAL,spa,zat,0,,149,spBLEU,21.17
EPH,spa,zat,0,,155,BLEU,6.93/39.06/11.53/3.97/1.29/1.000/4491/4223
EPH,spa,zat,0,,155,CHRF3,37.17
EPH,spa,zat,0,,155,WER,74.79
EPH,spa,zat,0,,155,TER,95.60
EPH,spa,zat,0,,155,spBLEU,19.67
PHP,spa,zat,0,,104,BLEU,6.67/40.03/11.71/3.30/1.28/1.000/2965/2904
PHP,spa,zat,0,,104,CHRF3,36.34
PHP,spa,zat,0,,104,WER,71.73
PHP,spa,zat,0,,104,TER,92.33
PHP,spa,zat,0,,104,spBLEU,19.37
COL,spa,zat,0,,95,BLEU,8.65/42.96/14.02/4.94/2.00/0.984/3084/3133
COL,spa,zat,0,,95,CHRF3,37.54
COL,spa,zat,0,,95,WER,70.82
COL,spa,zat,0,,95,TER,89.45
COL,spa,zat,0,,95,spBLEU,21.19
1TH,spa,zat,0,,89,BLEU,6.50/41.28/13.46/3.47/0.92/1.000/2541/2485
1TH,spa,zat,0,,89,CHRF3,36.77
1TH,spa,zat,0,,89,WER,72.54
1TH,spa,zat,0,,89,TER,91.72
1TH,spa,zat,0,,89,spBLEU,20.09
2TH,spa,zat,0,,47,BLEU,7.43/41.66/14.23/4.18/1.23/1.000/1361/1293
2TH,spa,zat,0,,47,CHRF3,39.26
2TH,spa,zat,0,,47,WER,71.62
2TH,spa,zat,0,,47,TER,89.89
2TH,spa,zat,0,,47,spBLEU,22.58
1TI,spa,zat,0,,113,BLEU,8.42/43.47/13.80/4.87/1.89/0.976/3614/3700
1TI,spa,zat,0,,113,CHRF3,38.37
1TI,spa,zat,0,,113,WER,70.54
1TI,spa,zat,0,,113,TER,87.65
1TI,spa,zat,0,,113,spBLEU,21.23
