book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,grc,daa,0,,828,BLEU,15.98/47.38/20.85/10.94/6.03/1.000/30237/29472
ALL,grc,daa,0,,828,CHRF3,40.78
ALL,grc,daa,0,,828,WER,64.29
ALL,grc,daa,0,,828,TER,83.35
ALL,grc,daa,0,,828,spBLEU,24.83
ROM,grc,daa,0,,426,BLEU,17.60/49.43/22.96/12.81/7.44/0.971/14417/14848
ROM,grc,daa,0,,426,CHRF3,41.05
ROM,grc,daa,0,,426,WER,61.14
ROM,grc,daa,0,,426,TER,80.27
ROM,grc,daa,0,,426,spBLEU,26.64
REV,grc,daa,0,,402,BLEU,13.96/45.51/18.93/9.25/4.76/1.000/15820/14624
REV,grc,daa,0,,402,CHRF3,40.51
REV,grc,daa,0,,402,WER,67.63
REV,grc,daa,0,,402,TER,86.49
REV,grc,daa,0,,402,spBLEU,22.82
